date,store_id,product_id,price,units,revenue,promo,stockout,holiday_window,anomaly
2023-01-05,S06,P05,25.44,11,279.8,0,0,0,none
2023-01-05,S06,P06,32.45,27,876.05,0,0,0,none
2023-01-05,S06,P07,16.81,20,336.29,0,0,0,none
2023-01-05,S06,P08,30.62,30,918.48,0,0,0,none
2023-01-05,S06,P09,35.58,27,960.61,0,0,0,none
2023-01-05,S06,P10,28.12,13,365.59,0,0,0,none
2023-01-05,S06,P11,32.25,15,483.78,0,0,0,none
2023-01-05,S06,P12,25.49,15,382.41,0,0,0,none
2023-01-05,S07,P01,31.79,18,572.18,0,0,0,none
2023-01-05,S07,P02,19.93,24,478.25,0,0,0,none
2023-01-05,S07,P03,14.0,15,210.01,0,0,0,none
2023-01-05,S07,P04,19.09,15,286.39,0,0,0,none
2023-01-05,S07,P05,13.9,9,125.11,0,0,0,none
2023-01-05,S07,P06,11.12,34,378.0,0,0,0,none
2023-01-05,S07,P07,23.67,14,331.36,0,0,0,none
2023-01-05,S07,P08,31.76,27,857.5,0,0,0,none
2023-01-05,S07,P09,35.01,21,735.23,0,0,0,none
2023-01-05,S07,P10,38.78,12,465.35,0,0,0,none
2023-01-05,S07,P11,26.12,20,522.48,0,0,0,none
2023-01-05,S07,P12,25.88,20,517.54,0,0,0,none
2023-01-05,S08,P01,15.67,18,282.01,1,0,0,none
2023-01-05,S08,P02,26.28,23,604.33,1,0,0,none
2023-01-05,S08,P03,15.96,20,319.2,1,0,0,none
2023-01-05,S08,P04,28.77,20,575.43,1,0,0,none
2023-01-05,S08,P05,14.33,6,86.0,1,0,0,none
2023-01-05,S08,P06,26.19,23,602.32,1,0,0,none
2023-01-05,S08,P07,19.08,21,400.72,1,0,0,none
2023-01-05,S08,P08,27.08,26,703.98,1,0,0,none
2023-01-05,S08,P09,27.39,16,438.21,1,0,0,none
2023-01-05,S08,P10,16.14,14,226.0,1,0,0,none
2023-01-05,S08,P11,31.96,14,447.42,1,0,0,none
2023-01-05,S08,P12,46.2,8,369.63,1,0,0,none
2023-01-06,S01,P01,18.92,1,18.92,0,0,0,dip
2023-01-06,S01,P02,12.26,17,208.41,0,0,0,none
2023-01-06,S01,P03,15.97,12,191.69,0,0,0,none
2023-01-06,S01,P04,26.7,18,480.58,0,0,0,none
2023-01-06,S01,P05,25.69,12,308.27,0,0,0,none
2023-01-06,S01,P06,31.92,18,574.6,0,0,0,none
2023-01-06,S01,P07,21.33,16,341.36,0,0,0,none
2023-01-06,S01,P08,14.26,20,285.2,0,0,0,none
2023-01-06,S01,P09,16.79,24,402.89,0,0,0,none
2023-01-06,S01,P10,21.15,7,148.06,0,0,0,none
2023-01-06,S01,P11,21.46,2,42.91,0,1,0,none
2023-01-06,S01,P12,21.2,8,169.59,0,0,0,none
2023-01-06,S02,P01,11.85,24,284.48,0,0,0,none
2023-01-06,S02,P02,21.88,37,809.69,0,0,0,none
2023-01-06,S02,P03,15.44,14,216.11,0,0,0,none
2023-01-06,S02,P04,19.43,15,291.45,0,0,0,none
2023-01-06,S02,P05,35.2,16,563.15,0,0,0,none
2023-01-06,S02,P06,30.85,29,894.74,0,0,0,none
2023-01-06,S02,P07,40.5,27,1093.62,0,0,0,none
2023-01-06,S02,P08,31.77,28,889.52,0,0,0,none
2023-01-06,S02,P09,33.3,25,832.54,0,0,0,none
2023-01-06,S02,P10,19.28,14,269.93,0,0,0,none
2023-01-06,S02,P11,19.19,19,364.58,0,0,0,none
2023-01-06,S02,P12,10.75,22,236.42,0,0,0,none
2023-01-06,S03,P01,23.64,17,401.84,0,0,0,none
2023-01-06,S03,P02,19.73,21,414.42,0,0,0,none
2023-01-06,S03,P03,17.03,13,221.36,0,0,0,none
2023-01-06,S03,P04,20.53,24,492.7,0,0,0,none
2023-01-06,S03,P05,36.46,7,255.2,0,0,0,none
2023-01-06,S03,P06,25.39,25,634.66,0,0,0,none
2023-01-06,S03,P07,15.83,21,332.45,0,0,0,none
2023-01-06,S03,P08,28.48,20,569.53,0,0,0,none
2023-01-06,S03,P09,30.06,24,721.5,0,0,0,none
2023-01-06,S03,P10,30.84,6,185.04,0,0,0,none
2023-01-06,S03,P11,25.44,14,356.18,0,0,0,none
2023-01-06,S03,P12,22.39,8,179.13,0,0,0,none
2023-01-06,S04,P01,14.99,24,359.86,0,0,0,none
2023-01-06,S04,P02,29.85,33,984.91,0,0,0,none
2023-01-06,S04,P03,31.18,22,685.94,0,0,0,none
2023-01-06,S04,P04,29.01,3,87.04,0,1,0,none
2023-01-06,S04,P05,25.66,16,410.56,0,0,0,none
2023-01-06,S04,P06,13.33,25,333.24,0,0,0,none
2023-01-06,S04,P07,23.24,30,697.17,0,0,0,none
2023-01-06,S04,P08,16.83,35,588.91,0,0,0,none
2023-01-06,S04,P09,16.42,23,377.7,0,0,0,none
2023-01-06,S04,P10,23.52,10,235.2,0,0,0,none
2023-01-06,S04,P11,31.05,24,745.11,0,0,0,none
2023-01-06,S04,P12,27.27,17,463.51,0,0,0,none
2023-01-06,S05,P01,15.75,17,267.79,0,0,0,none
2023-01-06,S05,P02,13.22,18,237.89,0,0,0,none
2023-01-06,S05,P03,24.03,20,480.6,0,0,0,none
2023-01-06,S05,P04,32.83,14,459.65,0,0,0,none
2023-01-06,S05,P05,7.99,11,87.91,0,0,0,none
2023-01-06,S05,P06,27.89,31,864.56,0,0,0,none
2023-01-06,S05,P07,30.55,10,305.47,0,0,0,none
2023-01-06,S05,P08,28.45,27,768.07,0,0,0,none
2023-01-06,S05,P09,24.53,25,613.14,0,0,0,none
2023-01-06,S05,P10,36.24,6,217.44,0,0,0,none
2023-01-06,S05,P11,20.55,14,287.76,0,0,0,none
2023-01-06,S05,P12,20.57,17,349.71,0,0,0,none
2023-01-06,S06,P01,17.79,25,444.74,0,0,0,none
2023-01-06,S06,P02,16.97,28,475.2,0,0,0,none
2023-01-06,S06,P03,15.74,17,267.57,0,0,0,none
2023-01-06,S06,P04,23.38,20,467.54,0,0,0,none
2023-01-06,S06,P05,22.47,17,381.92,0,0,0,none
2023-01-06,S06,P06,23.13,32,740.28,0,0,0,none
2023-01-06,S06,P07,7.4,23,170.13,0,0,0,none
2023-01-06,S06,P08,35.72,28,1000.15,0,0,0,none
2023-01-06,S06,P09,24.67,20,493.39,0,0,0,none
2023-01-06,S06,P10,19.32,18,347.68,0,0,0,none
2023-01-06,S06,P11,44.68,29,1295.83,0,0,0,none
2023-01-06,S06,P12,18.81,17,319.72,0,0,0,none
2023-01-06,S07,P01,14.73,16,235.68,0,0,0,none
2023-01-06,S07,P02,26.35,26,685.23,0,0,0,none
2023-01-06,S07,P03,13.2,11,145.25,0,0,0,none
2023-01-06,S07,P04,21.16,13,275.11,0,0,0,none
2023-01-06,S07,P05,16.23,15,243.49,0,0,0,none
2023-01-06,S07,P06,26.97,22,593.37,0,0,0,none
2023-01-06,S07,P07,21.12,13,274.6,0,0,0,none
2023-01-06,S07,P08,10.32,22,226.94,0,0,0,none
2023-01-06,S07,P09,41.93,19,796.67,0,0,0,none
2023-01-06,S07,P10,14.04,10,140.42,0,0,0,none
2023-01-06,S07,P11,13.31,19,252.86,0,0,0,none
2023-01-06,S07,P12,22.14,13,287.84,0,0,0,none
2023-01-06,S08,P01,19.31,23,444.22,0,0,0,none
2023-01-06,S08,P02,19.71,17,335.15,0,0,0,none
2023-01-06,S08,P03,25.24,11,277.66,0,0,0,none
2023-01-06,S08,P04,26.28,20,525.67,0,0,0,none
2023-01-06,S08,P05,15.72,11,172.91,0,0,0,none
2023-01-06,S08,P06,26.5,25,662.53,0,0,0,none
2023-01-06,S08,P07,10.8,21,226.79,0,0,0,none
2023-01-06,S08,P08,19.39,22,426.51,0,0,0,none
2023-01-06,S08,P09,21.16,25,529.0,0,0,0,none
2023-01-06,S08,P10,16.81,6,100.86,0,0,0,none
2023-01-06,S08,P11,18.16,10,181.6,0,0,0,none
2023-01-06,S08,P12,19.16,12,229.9,0,0,0,none
2023-01-07,S01,P01,20.53,20,410.62,0,0,0,none
2023-01-07,S01,P02,18.34,27,495.05,0,0,0,none
2023-01-07,S01,P03,19.0,11,208.96,0,0,0,none
2023-01-07,S01,P04,15.99,19,303.81,0,0,0,none
2023-01-07,S01,P05,23.75,10,237.51,0,0,0,none
2023-01-07,S01,P06,25.77,25,644.25,0,0,0,none
2023-01-07,S01,P07,15.73,16,251.71,0,0,0,none
2023-01-07,S01,P08,11.12,28,311.46,0,0,0,none
2023-01-07,S01,P09,43.59,19,828.13,0,0,0,none
2023-01-07,S01,P10,15.85,10,158.47,0,0,0,none
2023-01-07,S01,P11,20.98,19,398.7,0,0,0,none
2023-01-07,S01,P12,20.53,20,410.64,0,0,0,none
2023-01-07,S02,P01,24.93,28,698.18,0,0,0,none
2023-01-07,S02,P02,5.49,30,164.67,0,0,0,none
2023-01-07,S02,P03,27.03,11,297.29,0,0,0,none
2023-01-07,S02,P04,27.67,25,691.71,0,0,0,none
2023-01-07,S02,P05,20.8,9,187.19,0,0,0,none
2023-01-07,S02,P06,19.02,34,646.71,0,0,0,none
2023-01-07,S02,P07,17.54,21,368.44,0,0,0,none
2023-01-07,S02,P08,16.78,20,335.57,0,0,0,none
2023-01-07,S02,P09,38.31,25,957.87,0,0,0,none
2023-01-07,S02,P10,28.85,16,461.64,0,0,0,none
2023-01-07,S02,P11,18.56,19,352.55,0,0,0,none
2023-01-07,S02,P12,36.87,13,479.33,0,0,0,none
2023-01-07,S03,P01,11.01,19,209.12,0,0,0,none
2023-01-07,S03,P02,14.14,22,311.08,0,0,0,none
2023-01-07,S03,P03,15.04,18,270.7,0,0,0,none
2023-01-07,S03,P04,23.95,18,431.16,0,0,0,none
2023-01-07,S03,P05,20.78,10,207.79,0,0,0,none
2023-01-07,S03,P06,34.32,24,823.65,0,0,0,none
2023-01-07,S03,P07,18.03,23,414.59,0,0,0,none
2023-01-07,S03,P08,25.41,23,584.49,0,0,0,none
2023-01-07,S03,P09,20.34,29,589.9,0,0,0,none
2023-01-07,S03,P10,33.67,9,303.02,0,0,0,none
2023-01-07,S03,P11,15.75,12,189.02,0,0,0,none
2023-01-07,S03,P12,21.94,24,526.49,0,0,0,none
2023-01-07,S04,P01,23.6,27,637.26,0,0,0,none
2023-01-07,S04,P02,27.72,17,471.25,0,0,0,none
2023-01-07,S04,P03,14.33,15,214.92,0,0,0,none
2023-01-07,S04,P04,5.26,22,115.74,0,0,0,none
2023-01-07,S04,P05,13.64,13,177.3,0,0,0,none
2023-01-07,S04,P06,16.31,21,342.41,0,0,0,none
2023-01-07,S04,P07,23.95,29,694.62,0,0,0,none
2023-01-07,S04,P08,27.58,32,882.5,0,0,0,none
2023-01-07,S04,P09,27.33,26,710.46,0,0,0,none
2023-01-07,S04,P10,24.14,16,386.19,0,0,0,none
2023-01-07,S04,P11,18.77,16,300.31,0,0,0,none
2023-01-07,S04,P12,19.79,25,494.75,0,0,0,none
2023-01-07,S05,P01,22.5,22,495.08,0,0,0,none
2023-01-07,S05,P02,20.13,30,603.97,0,0,0,none
2023-01-07,S05,P03,21.32,12,255.83,0,0,0,none
2023-01-07,S05,P04,16.35,22,359.8,0,0,0,none
2023-01-07,S05,P05,35.16,5,175.8,0,0,0,none
2023-01-07,S05,P06,29.11,39,1135.25,0,0,0,none
2023-01-07,S05,P07,36.85,22,810.79,0,0,0,none
2023-01-07,S05,P08,16.4,23,377.3,0,0,0,none
2023-01-07,S05,P09,13.01,15,195.2,0,0,0,none
2023-01-07,S05,P10,12.75,10,127.47,0,0,0,none
2023-01-07,S05,P11,44.13,12,529.58,0,0,0,none
2023-01-07,S05,P12,28.43,15,426.38,0,0,0,none
2023-01-07,S06,P01,8.57,29,248.5,0,0,0,none
2023-01-07,S06,P02,21.18,35,741.25,0,0,0,none
2023-01-07,S06,P03,20.82,18,374.78,0,0,0,none
2023-01-07,S06,P04,22.37,21,469.8,0,0,0,none
2023-01-07,S06,P05,11.9,16,190.34,0,0,0,none
2023-01-07,S06,P06,17.53,37,648.45,0,0,0,none
2023-01-07,S06,P07,9.2,32,294.3,0,0,0,none
2023-01-07,S06,P08,31.34,20,626.74,0,0,0,none
2023-01-07,S06,P09,46.86,28,1312.21,0,0,0,none
2023-01-07,S06,P10,23.91,6,143.48,0,0,0,dip
2023-01-07,S06,P11,26.14,18,470.53,0,0,0,none
2023-01-07,S06,P12,35.31,25,882.86,0,0,0,none
2023-01-07,S07,P01,15.9,18,286.11,0,0,0,none
2023-01-07,S07,P02,12.38,23,284.65,0,0,0,none
2023-01-07,S07,P03,25.47,25,636.68,0,0,0,none
2023-01-07,S07,P04,29.51,18,531.1,0,0,0,none
2023-01-07,S07,P05,28.79,48,1382.09,0,0,0,spike
2023-01-07,S07,P06,24.76,25,619.05,0,0,0,none
2023-01-07,S07,P07,15.22,19,289.24,0,0,0,none
2023-01-07,S07,P08,25.36,30,760.95,0,0,0,none
2023-01-07,S07,P09,31.49,17,535.37,0,0,0,none
2023-01-07,S07,P10,17.18,7,120.23,0,0,0,none
2023-01-07,S07,P11,24.41,24,585.79,0,0,0,none
2023-01-07,S07,P12,25.36,16,405.79,0,0,0,none
2023-01-07,S08,P01,16.76,26,435.68,0,0,0,none
2023-01-07,S08,P02,20.02,22,440.39,0,0,0,none
2023-01-07,S08,P03,27.1,7,189.69,0,0,0,none
2023-01-07,S08,P04,29.49,16,471.85,0,0,0,none
2023-01-07,S08,P05,6.34,10,63.37,0,0,0,none
2023-01-07,S08,P06,18.64,22,410.16,0,0,0,none
2023-01-07,S08,P07,30.99,29,898.67,0,0,0,none
2023-01-07,S08,P08,23.09,21,484.97,0,0,0,none
2023-01-07,S08,P09,17.37,24,416.96,0,0,0,none
2023-01-07,S08,P10,19.74,18,355.33,0,0,0,none
2023-01-07,S08,P11,25.76,10,257.63,0,0,0,none
2023-01-07,S08,P12,26.84,11,295.29,0,0,0,none
2023-01-08,S01,P01,8.93,19,169.69,0,0,0,none
2023-01-08,S01,P02,20.08,31,622.34,0,0,0,none
2023-01-08,S01,P03,15.33,8,122.63,0,0,0,none
2023-01-08,S01,P04,17.16,24,411.85,0,0,0,none
2023-01-08,S01,P05,34.35,13,446.61,0,0,0,none
2023-01-08,S01,P06,24.29,24,582.98,0,0,0,none
2023-01-08,S01,P07,34.63,13,450.13,0,0,0,none
2023-01-08,S01,P08,3.0,24,72.0,0,0,0,none
2023-01-08,S01,P09,43.41,19,824.71,0,0,0,none
2023-01-08,S01,P10,36.85,12,442.18,0,0,0,none
2023-01-08,S01,P11,25.03,16,400.55,0,0,0,none
2023-01-08,S01,P12,17.12,6,102.71,0,0,0,none
2023-01-08,S02,P01,17.12,28,479.3,0,0,0,none
2023-01-08,S02,P02,3.0,27,81.0,0,0,0,none
2023-01-08,S02,P03,18.5,16,295.94,0,0,0,none
2023-01-08,S02,P04,11.96,12,143.5,0,0,0,none
2023-01-08,S02,P05,19.12,15,286.78,0,0,0,none
2023-01-08,S02,P06,19.05,35,666.65,0,0,0,none
2023-01-08,S02,P07,36.25,34,1232.37,0,0,0,none
2023-01-08,S02,P08,43.28,16,692.52,0,0,0,none
2023-01-08,S02,P09,30.16,35,1055.48,0,0,0,none
2023-01-08,S02,P10,30.29,14,424.1,0,0,0,none
2023-01-08,S02,P11,26.65,19,506.39,0,0,0,none
2023-01-08,S02,P12,32.17,15,482.55,0,0,0,none
2023-01-08,S03,P01,6.54,33,215.79,0,0,0,none
2023-01-08,S03,P02,15.77,24,378.56,0,0,0,none
2023-01-08,S03,P03,28.35,10,283.52,0,0,0,none
2023-01-08,S03,P04,7.64,25,190.92,0,0,0,none
2023-01-08,S03,P05,31.43,11,345.69,0,0,0,none
2023-01-08,S03,P06,25.25,4,100.99,0,1,0,none
2023-01-08,S03,P07,22.03,22,484.72,0,0,0,none
2023-01-08,S03,P08,20.08,37,742.94,0,0,0,none
2023-01-08,S03,P09,16.4,18,295.16,0,0,0,none
2023-01-08,S03,P10,29.88,12,358.59,0,0,0,none
2023-01-08,S03,P11,28.74,10,287.43,0,0,0,none
2023-01-08,S03,P12,33.99,19,645.86,0,0,0,none
2023-01-08,S04,P01,24.23,23,557.25,0,0,0,none
2023-01-08,S04,P02,22.54,34,766.47,0,0,0,none
2023-01-08,S04,P03,17.45,25,436.19,0,0,0,none
2023-01-08,S04,P04,25.7,26,668.13,0,0,0,none
2023-01-08,S04,P05,17.14,11,188.56,0,0,0,none
2023-01-08,S04,P06,39.29,38,1492.89,0,0,0,none
2023-01-08,S04,P07,29.15,20,583.01,0,0,0,none
2023-01-08,S04,P08,23.35,32,747.28,0,0,0,none
2023-01-08,S04,P09,17.9,23,411.65,0,0,0,none
2023-01-08,S04,P10,10.52,18,189.36,0,0,0,none
2023-01-08,S04,P11,25.47,15,382.05,0,0,0,none
2023-01-08,S04,P12,29.18,22,641.88,0,0,0,none
2023-01-08,S05,P01,8.06,19,153.14,0,0,0,none
2023-01-08,S05,P02,14.26,16,228.15,0,0,0,none
2023-01-08,S05,P03,30.92,15,463.85,0,0,0,none
2023-01-08,S05,P04,28.4,56,1590.24,0,0,0,spike
2023-01-08,S05,P05,17.81,7,124.69,0,0,0,none
2023-01-08,S05,P06,28.38,20,567.52,0,0,0,none
2023-01-08,S05,P07,26.28,19,499.23,0,0,0,none
2023-01-08,S05,P08,23.74,2,47.47,0,1,0,none
2023-01-08,S05,P09,35.11,19,667.1,0,0,0,none
2023-01-08,S05,P10,32.01,21,672.2,0,0,0,none
2023-01-08,S05,P11,37.8,13,491.46,0,0,0,none
2023-01-08,S05,P12,12.59,16,201.48,0,0,0,none
2023-01-08,S06,P01,29.7,16,475.25,0,0,0,none
2023-01-08,S06,P02,20.16,29,584.55,0,0,0,none
2023-01-08,S06,P03,24.7,20,494.07,0,0,0,none
2023-01-08,S06,P04,33.68,24,808.41,0,0,0,none
2023-01-08,S06,P05,18.57,12,222.82,0,0,0,none
2023-01-08,S06,P06,21.18,34,720.18,0,0,0,none
2023-01-08,S06,P07,27.19,29,788.49,0,0,0,none
2023-01-08,S06,P08,27.09,29,785.62,0,0,0,none
2023-01-08,S06,P09,29.43,26,765.07,0,0,0,none
2023-01-08,S06,P10,22.5,18,405.07,0,0,0,none
2023-01-08,S06,P11,39.18,27,1057.97,0,0,0,none
2023-01-08,S06,P12,29.62,25,740.52,0,0,0,none
2023-01-08,S07,P01,14.45,22,317.84,0,0,0,none
2023-01-08,S07,P02,18.07,31,560.04,0,0,0,none
2023-01-08,S07,P03,19.1,10,190.96,0,0,0,none
2023-01-08,S07,P04,18.09,26,470.4,0,0,0,none
2023-01-08,S07,P05,23.77,10,237.68,0,0,0,none
2023-01-08,S07,P06,40.29,33,1329.7,0,0,0,none
2023-01-08,S07,P07,31.21,24,749.1,0,0,0,none
2023-01-08,S07,P08,20.58,29,596.84,0,0,0,none
2023-01-08,S07,P09,23.66,15,354.9,0,0,0,none
2023-01-08,S07,P10,28.86,18,519.4,0,0,0,none
2023-01-08,S07,P11,21.23,25,530.77,0,0,0,none
2023-01-08,S07,P12,28.32,18,509.74,0,0,0,none
2023-01-08,S08,P01,22.23,19,422.31,0,0,0,none
2023-01-08,S08,P02,33.42,17,568.1,0,0,0,none
2023-01-08,S08,P03,12.87,6,77.2,0,0,0,none
2023-01-08,S08,P04,24.51,22,539.31,0,0,0,none
2023-01-08,S08,P05,11.28,14,157.89,0,0,0,none
2023-01-08,S08,P06,28.84,21,605.7,0,0,0,none
2023-01-08,S08,P07,22.17,15,332.6,0,0,0,none
2023-01-08,S08,P08,26.14,26,679.58,0,0,0,none
2023-01-08,S08,P09,31.25,24,750.03,0,0,0,none
2023-01-08,S08,P10,15.79,8,126.29,0,0,0,none
2023-01-08,S08,P11,34.86,11,383.42,0,0,0,none
2023-01-08,S08,P12,31.01,11,341.16,0,0,0,none
2023-01-09,S01,P01,18.75,20,374.95,0,0,0,none
2023-01-09,S01,P02,22.12,12,265.49,0,0,0,none
2023-01-09,S01,P03,24.23,13,314.97,0,0,0,none
2023-01-09,S01,P04,18.33,15,274.88,0,0,0,none
2023-01-09,S01,P05,24.87,10,248.71,0,0,0,none
2023-01-09,S01,P06,29.11,27,786.04,0,0,0,none
2023-01-09,S01,P07,15.53,15,232.96,0,0,0,none
2023-01-09,S01,P08,18.99,18,341.73,0,0,0,none
2023-01-09,S01,P09,37.16,23,854.59,0,0,0,none
2023-01-09,S01,P10,21.36,14,299.09,0,0,0,none
2023-01-09,S01,P11,23.05,13,299.61,0,0,0,none
2023-01-09,S01,P12,28.47,11,313.15,0,0,0,none
2023-01-09,S02,P01,16.82,26,437.42,0,0,0,none
2023-01-09,S02,P02,18.84,20,376.86,0,0,0,none
2023-01-09,S02,P03,16.27,17,276.51,0,0,0,none
2023-01-09,S02,P04,17.73,20,354.62,0,0,0,none
2023-01-09,S02,P05,18.26,11,200.87,0,0,0,none
2023-01-09,S02,P06,22.44,29,650.66,0,0,0,none
2023-01-09,S02,P07,14.88,23,342.26,0,0,0,none
2023-01-09,S02,P08,21.91,29,635.37,0,0,0,none
2023-01-09,S02,P09,26.87,23,617.95,0,0,0,none
2023-01-09,S02,P10,21.36,7,149.5,0,0,0,none
2023-01-09,S02,P11,37.91,9,341.22,0,0,0,none
2023-01-09,S02,P12,27.32,18,491.75,0,0,0,none
2023-01-09,S03,P01,28.2,20,563.91,0,0,0,none
2023-01-09,S03,P02,11.25,2,22.5,0,1,0,none
2023-01-09,S03,P03,38.26,18,688.71,0,0,0,none
2023-01-09,S03,P04,22.77,31,706.02,0,0,0,none
2023-01-09,S03,P05,32.86,8,262.91,0,0,0,none
2023-01-09,S03,P06,16.21,32,518.79,0,0,0,none
2023-01-09,S03,P07,26.44,19,502.44,0,0,0,none
2023-01-09,S03,P08,25.87,28,724.35,0,0,0,none
2023-01-09,S03,P09,19.1,23,439.19,0,0,0,none
2023-01-09,S03,P10,27.47,12,329.64,0,0,0,none
2023-01-09,S03,P11,33.76,21,708.98,0,0,0,none
2023-01-09,S03,P12,28.26,14,395.63,0,0,0,none
2023-01-09,S04,P01,39.62,23,911.31,0,0,0,none
2023-01-09,S04,P02,28.55,22,628.01,0,0,0,none
2023-01-09,S04,P03,29.46,21,618.76,0,0,0,none
2023-01-09,S04,P04,27.64,21,580.52,0,0,0,none
2023-01-09,S04,P05,13.74,13,178.68,0,0,0,none
2023-01-09,S04,P06,16.14,33,532.57,0,0,0,none
2023-01-09,S04,P07,25.51,27,688.68,0,0,0,none
2023-01-09,S04,P08,21.74,1,21.74,0,1,0,none
2023-01-09,S04,P09,24.87,31,771.11,0,0,0,none
2023-01-09,S04,P10,18.26,8,146.1,0,0,0,none
2023-01-09,S04,P11,29.82,25,745.56,0,0,0,none
2023-01-09,S04,P12,18.44,11,202.87,0,0,0,none
2023-01-09,S05,P01,16.69,21,350.56,1,0,0,none
2023-01-09,S05,P02,11.39,19,216.33,1,0,0,none
2023-01-09,S05,P03,17.25,16,276.07,1,0,0,none
2023-01-09,S05,P04,21.14,23,486.31,1,0,0,none
2023-01-09,S05,P05,9.16,19,174.1,1,0,0,none
2023-01-09,S05,P06,23.18,20,463.59,1,0,0,none
2023-01-09,S05,P07,11.82,19,224.6,1,0,0,none
2023-01-09,S05,P08,4.7,23,108.04,1,0,0,none
2023-01-09,S05,P09,20.72,60,1243.43,1,0,0,spike
2023-01-09,S05,P10,26.71,10,267.08,1,0,0,none
2023-01-09,S05,P11,19.98,19,379.62,1,0,0,none
2023-01-09,S05,P12,17.21,19,326.93,1,0,0,none
2023-01-09,S06,P01,12.58,19,238.93,0,0,0,none
2023-01-09,S06,P02,23.92,32,765.6,0,0,0,none
2023-01-09,S06,P03,32.88,20,657.55,0,0,0,none
2023-01-09,S06,P04,19.48,23,448.14,0,0,0,none
2023-01-09,S06,P05,27.08,12,324.92,0,0,0,none
2023-01-09,S06,P06,18.99,52,987.53,0,0,0,none
2023-01-09,S06,P07,19.72,23,453.56,0,0,0,none
2023-01-09,S06,P08,38.02,35,1330.64,0,0,0,none
2023-01-09,S06,P09,31.09,26,808.46,0,0,0,none
2023-01-09,S06,P10,35.96,16,575.35,0,0,0,none
2023-01-09,S06,P11,13.86,15,207.86,0,0,0,none
2023-01-09,S06,P12,19.72,25,493.08,0,0,0,spike
2023-01-09,S07,P01,20.95,20,419.05,0,0,0,none
2023-01-09,S07,P02,20.09,21,421.9,0,0,0,none
2023-01-09,S07,P03,26.42,21,554.8,0,0,0,none
2023-01-09,S07,P04,31.85,17,541.5,0,0,0,none
2023-01-09,S07,P05,26.17,13,340.26,0,0,0,none
2023-01-09,S07,P06,20.4,20,408.06,0,0,0,none
2023-01-09,S07,P07,41.11,28,1151.1,0,0,0,none
2023-01-09,S07,P08,29.53,30,885.95,0,0,0,none
2023-01-09,S07,P09,40.79,26,1060.6,0,0,0,none
2023-01-09,S07,P10,23.67,12,284.05,0,0,0,none
2023-01-09,S07,P11,22.14,13,287.8,0,0,0,none
2023-01-09,S07,P12,30.84,12,370.08,0,0,0,none
2023-01-09,S08,P01,34.48,14,482.7,0,0,0,none
2023-01-09,S08,P02,16.0,12,192.01,0,0,0,none
2023-01-09,S08,P03,17.59,15,263.82,0,0,0,none
2023-01-09,S08,P04,37.35,12,448.21,0,0,0,none
2023-01-09,S08,P05,33.54,9,301.9,0,0,0,none
2023-01-09,S08,P06,15.33,19,291.21,0,0,0,none
2023-01-09,S08,P07,9.53,19,181.15,0,0,0,none
2023-01-09,S08,P08,22.0,15,329.98,0,0,0,none
2023-01-09,S08,P09,11.35,9,102.14,0,0,0,none
2023-01-09,S08,P10,30.64,10,306.43,0,0,0,none
2023-01-09,S08,P11,21.43,9,192.89,0,0,0,none
2023-01-09,S08,P12,38.83,8,310.66,0,0,0,none
2023-01-10,S01,P01,26.7,17,453.92,0,0,0,none
2023-01-10,S01,P02,4.93,29,142.83,0,0,0,none
2023-01-10,S01,P03,18.53,11,203.86,0,0,0,none
2023-01-10,S01,P04,11.98,11,131.78,0,0,0,none
2023-01-10,S01,P05,19.59,12,235.08,0,0,0,none
2023-01-10,S01,P06,32.19,26,836.95,0,0,0,none
2023-01-10,S01,P07,30.92,16,494.68,0,0,0,none
2023-01-10,S01,P08,20.89,25,522.22,0,0,0,none
2023-01-10,S01,P09,25.87,20,517.44,0,0,0,none
2023-01-10,S01,P10,28.94,9,260.47,0,0,0,none
2023-01-10,S01,P11,27.24,11,299.66,0,0,0,none
2023-01-10,S01,P12,43.81,19,832.43,0,0,0,none
2023-01-10,S02,P01,14.7,24,352.76,0,0,0,none
2023-01-10,S02,P02,19.36,22,425.82,0,0,0,none
2023-01-10,S02,P03,22.28,12,267.36,0,0,0,none
2023-01-10,S02,P04,29.1,26,756.67,0,0,0,none
2023-01-10,S02,P05,15.47,12,185.68,0,0,0,none
2023-01-10,S02,P06,13.83,28,387.13,0,0,0,none
2023-01-10,S02,P07,22.33,34,759.32,0,0,0,none
2023-01-10,S02,P08,27.59,25,689.77,0,0,0,none
2023-01-10,S02,P09,39.87,21,837.25,0,0,0,none
2023-01-10,S02,P10,26.83,11,295.1,0,0,0,none
2023-01-10,S02,P11,41.94,19,796.88,0,0,0,none
2023-01-10,S02,P12,34.46,14,482.48,0,0,0,none
2023-01-10,S03,P01,15.4,24,369.69,0,0,0,none
2023-01-10,S03,P02,22.65,20,452.96,0,0,0,none
2023-01-10,S03,P03,20.42,14,285.94,0,0,0,none
2023-01-10,S03,P04,36.07,19,685.38,0,0,0,none
2023-01-10,S03,P05,27.51,8,220.08,0,0,0,none
2023-01-10,S03,P06,14.3,16,228.79,0,0,0,none
2023-01-10,S03,P07,24.25,29,703.16,0,0,0,none
2023-01-10,S03,P08,16.16,25,404.01,0,0,0,none
2023-01-10,S03,P09,25.18,21,528.8,0,0,0,none
