transaction_id,timestamp,hour,user_id,merchant_id,channel,country,device,amount,is_fraud
368,2025-01-18 23:00:00,23,20894,683,card_present,US,android,20.01,0
369,2025-04-17 15:00:00,15,628,2825,card_present,AU,web,12.25,0
370,2025-02-14 04:00:00,4,20862,1399,ecom,US,ios,65.49,0
371,2025-01-07 14:00:00,14,18057,1949,ecom,US,ios,30.22,0
372,2025-01-17 12:00:00,12,7411,897,mobile_wallet,US,android,26.76,0
373,2025-03-01 10:00:00,10,9858,571,card_present,US,web,88.42,0
374,2025-02-24 15:00:00,15,6368,407,card_present,US,web,13.38,0
375,2025-02-24 19:00:00,19,19813,344,card_present,AU,ios,11.35,0
376,2025-02-23 10:00:00,10,24127,3350,card_present,DE,android,16.31,0
377,2025-02-20 15:00:00,15,10829,3241,card_present,DE,android,29.32,0
378,2025-02-10 21:00:00,21,13380,1010,card_present,US,ios,29.32,0
379,2025-01-25 16:00:00,16,5913,983,card_present,US,android,47.38,0
380,2025-03-31 12:00:00,12,23048,2133,mobile_wallet,CA,android,79.14,0
381,2025-04-06 16:00:00,16,19673,1803,card_present,GB,web,56.46,0
382,2025-03-02 08:00:00,8,6695,3072,ecom,GB,web,43.66,0
383,2025-04-11 19:00:00,19,6385,592,card_present,AU,android,32.28,0
384,2025-01-28 01:00:00,1,3513,41,card_present,US,web,24.7,0
385,2025-01-11 12:00:00,12,17167,1334,ecom,CA,android,64.86,0
386,2025-01-09 07:00:00,7,1237,498,card_present,US,ios,24.28,0
387,2025-03-06 00:00:00,0,3089,1023,mobile_wallet,US,web,66.98,0
388,2025-04-17 15:00:00,15,13896,2071,card_present,AU,ios,48.11,0
389,2025-01-17 02:00:00,2,19159,2306,card_present,US,android,44.98,0
390,2025-01-17 16:00:00,16,8652,3918,card_present,US,web,21.89,0
391,2025-04-21 19:00:00,19,19349,807,card_present,US,ios,21.48,0
392,2025-03-03 16:00:00,16,24575,2087,mobile_wallet,US,ios,10.68,0
393,2025-02-22 18:00:00,18,2598,3643,card_present,DE,android,12.2,0
394,2025-01-20 02:00:00,2,23421,1972,mobile_wallet,CA,android,16.36,0
395,2025-01-11 00:00:00,0,1454,1314,card_present,DE,web,16.85,0
396,2025-02-26 09:00:00,9,16328,389,ecom,US,android,44.57,0
397,2025-03-08 02:00:00,2,23665,2953,ecom,CA,android,57.14,0
398,2025-03-31 06:00:00,6,6299,3215,ecom,US,android,41.37,0
399,2025-02-16 19:00:00,19,19931,3351,ecom,US,web,92.51,0
400,2025-02-26 06:00:00,6,12726,1445,card_present,US,ios,23.54,0
401,2025-01-20 08:00:00,8,4347,419,card_present,US,web,15.74,0
402,2025-01-08 06:00:00,6,11671,2590,ecom,US,android,67.98,0
403,2025-01-05 04:00:00,4,17332,443,card_present,GB,android,16.89,0
404,2025-01-19 09:00:00,9,10267,1214,mobile_wallet,GB,android,57.82,0
405,2025-03-24 21:00:00,21,3551,83,ecom,US,web,64.87,0
406,2025-01-24 18:00:00,18,17576,1405,card_present,US,ios,37.26,0
407,2025-01-25 09:00:00,9,12798,3890,card_present,US,android,19.47,0
408,2025-04-28 07:00:00,7,2442,66,card_present,IN,android,10.78,0
409,2025-02-28 11:00:00,11,3098,3595,ecom,CA,web,44.19,0
410,2025-04-17 22:00:00,22,10483,2794,card_present,US,android,47.47,0
411,2025-04-04 08:00:00,8,15637,2732,card_present,IN,android,45.07,0
412,2025-04-16 08:00:00,8,21413,1208,card_present,US,ios,23.48,0
413,2025-04-25 05:00:00,5,12326,3948,card_present,DE,web,17.89,0
414,2025-02-05 06:00:00,6,24815,1564,mobile_wallet,CA,android,15.87,0
415,2025-01-02 10:00:00,10,2462,634,ecom,AU,web,24.93,0
416,2025-03-14 05:00:00,5,18032,3158,card_present,US,android,44.16,0
417,2025-03-24 18:00:00,18,20796,1386,card_present,US,web,29.01,0
418,2025-03-02 03:00:00,3,8465,2608,card_present,US,android,22.6,0
419,2025-04-07 09:00:00,9,19137,3941,mobile_wallet,DE,android,12.86,0
420,2025-02-15 11:00:00,11,4826,3882,card_present,US,ios,9.42,0
421,2025-01-14 05:00:00,5,266,492,card_present,GB,android,43.89,0
422,2025-04-15 09:00:00,9,17816,182,card_present,IN,android,19.3,0
423,2025-01-29 15:00:00,15,23506,1595,card_present,CA,android,11.85,0
424,2025-02-05 10:00:00,10,1834,2518,card_present,US,android,24.49,0
425,2025-03-11 09:00:00,9,2428,3046,card_present,US,web,18.68,0
426,2025-02-23 13:00:00,13,22564,2045,card_present,IN,ios,79.58,0
427,2025-04-11 14:00:00,14,5289,3650,ecom,AU,web,48.15,0
428,2025-04-14 03:00:00,3,8023,2246,card_present,IN,web,42.57,0
429,2025-01-26 04:00:00,4,1688,242,card_present,US,android,19.22,0
430,2025-03-26 13:00:00,13,21133,2981,ecom,US,web,104.58,0
431,2025-03-31 02:00:00,2,14853,978,card_present,US,android,30.78,0
432,2025-03-24 03:00:00,3,8459,2176,ecom,US,android,33.67,0
433,2025-01-09 00:00:00,0,13442,1730,ecom,US,web,58.44,0
434,2025-04-13 01:00:00,1,9289,651,card_present,AU,android,44.57,0
435,2025-01-28 16:00:00,16,22424,1565,card_present,GB,android,66.57,0
436,2025-01-23 13:00:00,13,6212,3007,ecom,DE,ios,48.85,0
437,2025-02-18 23:00:00,23,2637,673,ecom,AU,android,13.18,0
438,2025-01-21 17:00:00,17,15783,3423,card_present,DE,web,17.0,0
439,2025-03-22 03:00:00,3,8754,1584,card_present,US,android,54.57,0
440,2025-04-24 15:00:00,15,1162,1833,card_present,US,web,23.66,0
441,2025-01-14 10:00:00,10,24289,2973,ecom,AU,ios,39.72,0
442,2025-03-02 02:00:00,2,10550,3430,card_present,AU,web,22.61,0
443,2025-04-11 10:00:00,10,23344,2735,card_present,CA,web,44.0,0
444,2025-02-03 15:00:00,15,17814,1609,ecom,US,web,18.78,0
445,2025-03-27 06:00:00,6,4342,634,card_present,US,web,13.3,0
446,2025-01-29 20:00:00,20,14485,3865,ecom,CA,web,14.2,0
447,2025-03-12 23:00:00,23,18743,2112,ecom,US,android,33.7,0
448,2025-04-12 04:00:00,4,11683,409,card_present,US,ios,8.84,0
449,2025-01-14 05:00:00,5,16300,3240,card_present,US,web,23.95,0
450,2025-02-08 11:00:00,11,16989,2925,card_present,GB,android,64.74,0
451,2025-03-31 08:00:00,8,10880,3281,ecom,US,android,19.77,0
452,2025-02-08 12:00:00,12,8946,3478,card_present,GB,web,16.83,0
453,2025-04-13 08:00:00,3,14397,2861,card_present,US,ios,85.54,1
454,2025-02-22 16:00:00,16,22639,1671,card_present,AU,web,19.26,0
455,2025-02-17 15:00:00,15,475,1784,card_present,US,ios,19.92,0
456,2025-03-28 15:00:00,15,16607,1120,card_present,DE,android,52.97,0
457,2025-04-23 13:00:00,13,13265,658,card_present,US,android,24.48,0
458,2025-02-21 23:00:00,23,15452,2190,ecom,GB,ios,107.26,0
459,2025-02-24 04:00:00,4,23499,3250,card_present,CA,android,48.3,0
460,2025-02-25 15:00:00,15,14967,2550,ecom,US,web,11.66,0
461,2025-01-29 07:00:00,7,3946,205,card_present,US,android,13.17,0
462,2025-03-25 03:00:00,3,5093,406,ecom,US,android,22.42,0
463,2025-03-06 07:00:00,7,18427,3358,card_present,CA,android,25.37,0
464,2025-01-09 19:00:00,19,9056,1185,card_present,IN,ios,26.28,0
465,2025-02-28 14:00:00,14,22576,2795,mobile_wallet,US,android,22.23,0
466,2025-02-23 11:00:00,11,13460,2255,card_present,US,web,18.81,0
467,2025-02-19 01:00:00,1,7322,890,card_present,US,ios,43.28,0
468,2025-03-17 18:00:00,18,425,2209,card_present,GB,android,14.32,0
469,2025-01-13 09:00:00,9,11991,2888,card_present,US,web,21.3,0
470,2025-01-19 17:00:00,17,15283,2062,card_present,CA,android,24.44,0
471,2025-01-12 00:00:00,0,5059,3301,card_present,US,android,26.45,0
472,2025-04-28 19:00:00,19,1663,2321,card_present,AU,android,11.11,0
473,2025-02-27 01:00:00,1,23498,3324,card_present,US,ios,21.9,0
474,2025-04-02 18:00:00,18,6699,1476,card_present,US,android,75.87,0
475,2025-01-05 23:00:00,23,6809,351,card_present,US,android,42.92,0
476,2025-04-13 02:00:00,2,544,1824,card_present,US,web,10.57,0
477,2025-02-02 05:00:00,5,5445,2705,card_present,GB,android,24.97,0
478,2025-02-21 05:00:00,5,20014,2090,card_present,US,web,39.93,0
479,2025-04-01 00:00:00,0,1752,3585,mobile_wallet,US,android,11.99,0
480,2025-02-28 10:00:00,10,8892,453,ecom,US,web,61.71,0
481,2025-04-05 15:00:00,15,5635,1115,card_present,US,android,14.9,0
482,2025-04-21 19:00:00,19,24214,817,ecom,IN,android,19.51,0
483,2025-04-08 17:00:00,17,11410,2971,card_present,CA,ios,45.28,0
484,2025-02-07 06:00:00,6,23181,504,card_present,US,android,40.86,0
485,2025-02-17 07:00:00,7,3655,3178,card_present,IN,android,14.42,0
486,2025-03-02 14:00:00,14,24283,3174,card_present,US,android,23.88,0
487,2025-04-21 04:00:00,4,8965,2326,card_present,CA,ios,17.8,0
488,2025-02-15 10:00:00,10,22083,1034,card_present,GB,android,25.08,0
489,2025-02-25 01:00:00,1,1666,1370,card_present,GB,web,14.21,0
490,2025-03-16 11:00:00,11,10163,2742,card_present,US,web,26.3,0
491,2025-03-01 07:00:00,7,24552,3461,ecom,US,ios,27.99,0
492,2025-03-20 02:00:00,2,22778,3681,ecom,DE,web,23.04,0
493,2025-03-11 09:00:00,9,1402,3263,ecom,US,web,30.97,0
494,2025-03-18 16:00:00,16,21836,3172,mobile_wallet,US,ios,10.52,0
495,2025-02-13 17:00:00,17,17398,211,ecom,US,web,22.27,0
496,2025-02-20 05:00:00,5,14622,653,ecom,US,web,15.58,0
497,2025-04-09 08:00:00,8,17516,86,ecom,AU,ios,7.88,0
498,2025-02-09 17:00:00,17,16717,3945,card_present,AU,web,33.66,0
499,2025-02-03 15:00:00,15,21366,3644,card_present,US,android,34.14,0
500,2025-02-09 04:00:00,4,592,798,card_present,DE,android,26.52,0
501,2025-03-16 00:00:00,0,5794,1271,ecom,US,web,13.97,0
502,2025-03-24 12:00:00,12,12566,3119,card_present,CA,android,31.77,0
503,2025-03-13 09:00:00,9,18783,924,card_present,GB,android,20.17,0
504,2025-04-29 02:00:00,2,13316,2037,ecom,US,android,14.34,0
505,2025-01-25 02:00:00,2,14895,3646,card_present,GB,web,22.02,0
506,2025-04-23 17:00:00,17,15652,2957,card_present,CA,ios,48.8,0
507,2025-04-22 07:00:00,7,12599,11,ecom,AU,android,23.25,0
508,2025-02-23 22:00:00,22,22874,1697,card_present,US,android,10.57,0
509,2025-03-20 16:00:00,16,7752,1131,card_present,AU,android,21.84,0
510,2025-04-26 21:00:00,21,16660,2694,ecom,DE,android,45.48,0
511,2025-04-24 06:00:00,6,4106,823,card_present,CA,web,25.92,0
512,2025-04-09 18:00:00,18,16206,3557,mobile_wallet,US,ios,27.77,0
513,2025-01-18 22:00:00,22,9625,3292,ecom,US,android,47.51,0
514,2025-01-26 14:00:00,14,22680,3257,card_present,CA,ios,36.68,0
515,2025-02-04 17:00:00,17,8965,1796,ecom,DE,ios,25.15,0
516,2025-03-25 09:00:00,9,22834,2609,card_present,AU,web,19.4,0
517,2025-04-02 23:00:00,23,7074,3789,ecom,US,android,16.05,0
518,2025-01-16 19:00:00,19,12855,12,mobile_wallet,AU,web,23.03,0
519,2025-01-16 01:00:00,1,19731,2950,ecom,CA,ios,41.03,0
520,2025-01-19 21:00:00,21,23096,2627,ecom,GB,android,45.89,0
521,2025-01-05 12:00:00,12,20899,2939,ecom,US,web,40.49,0
522,2025-03-17 04:00:00,4,5749,903,card_present,IN,ios,21.83,0
523,2025-03-17 23:00:00,23,9006,2252,card_present,US,android,51.34,0
524,2025-04-15 18:00:00,18,14016,3118,ecom,IN,ios,13.97,0
525,2025-02-11 19:00:00,19,5240,2551,card_present,US,android,28.49,0
526,2025-01-11 19:00:00,19,11228,2544,ecom,US,web,10.58,0
527,2025-03-05 03:00:00,3,16649,585,ecom,AU,android,55.59,0
528,2025-01-11 05:00:00,5,7265,774,card_present,DE,android,13.47,0
529,2025-01-10 01:00:00,1,15925,3608,ecom,US,web,16.98,0
530,2025-03-07 16:00:00,16,5608,1897,card_present,US,web,45.64,0
531,2025-01-11 16:00:00,16,2081,2428,card_present,US,android,13.55,0
532,2025-02-27 06:00:00,6,2164,1154,card_present,US,android,10.31,0
533,2025-02-06 22:00:00,22,13592,571,card_present,US,android,33.58,0
534,2025-02-21 02:00:00,2,8507,846,card_present,GB,android,7.74,0
535,2025-04-17 15:00:00,15,9720,2720,ecom,AU,ios,7.5,0
536,2025-02-05 03:00:00,3,17713,1421,card_present,DE,ios,15.94,0
537,2025-04-08 21:00:00,21,19349,1265,card_present,US,android,27.61,0
538,2025-03-08 09:00:00,9,4914,2899,card_present,DE,android,40.01,0
539,2025-01-25 00:00:00,0,1689,2240,ecom,IN,ios,8.96,0
540,2025-02-08 22:00:00,22,5884,921,card_present,US,web,55.77,0
541,2025-03-28 20:00:00,20,19121,3921,card_present,US,ios,41.28,0
542,2025-03-15 21:00:00,21,16565,1487,card_present,US,web,13.5,0
543,2025-03-28 13:00:00,13,14091,563,card_present,US,web,17.42,0
544,2025-03-22 17:00:00,17,23589,102,ecom,US,android,44.3,0
545,2025-03-15 10:00:00,10,6615,3520,mobile_wallet,US,web,10.88,0
546,2025-04-15 07:00:00,7,2574,75,mobile_wallet,US,web,42.12,0
547,2025-01-15 07:00:00,7,2904,3184,card_present,US,ios,30.7,0
548,2025-03-09 08:00:00,8,14024,82,card_present,CA,android,37.42,0
549,2025-01-09 18:00:00,18,19388,2686,ecom,DE,android,24.83,0
550,2025-03-04 07:00:00,7,22404,3570,ecom,CA,ios,13.29,0
551,2025-01-07 13:00:00,13,21146,146,card_present,IN,ios,15.91,0
552,2025-01-16 06:00:00,6,17952,1244,ecom,US,web,47.35,0
553,2025-03-19 23:00:00,23,13399,2865,ecom,IN,web,20.07,0
554,2025-01-13 08:00:00,8,2503,2696,ecom,GB,android,54.7,0
555,2025-03-03 20:00:00,20,9229,2475,card_present,US,android,33.33,0
556,2025-02-19 01:00:00,1,4663,1821,ecom,US,web,56.76,0
557,2025-01-15 06:00:00,6,22150,3795,mobile_wallet,US,web,33.38,0
558,2025-02-21 02:00:00,2,8685,3281,ecom,IN,ios,42.77,0
559,2025-04-10 05:00:00,5,24429,2720,card_present,AU,web,7.73,0
560,2025-02-15 18:00:00,18,12201,3509,card_present,CA,web,24.2,0
561,2025-04-27 03:00:00,3,8016,3189,ecom,US,android,33.28,0
562,2025-02-02 06:00:00,6,23835,1352,ecom,US,android,59.96,0
563,2025-03-12 20:00:00,0,3756,2120,ecom,US,android,50.34,1
564,2025-02-19 19:00:00,19,20971,1292,ecom,US,ios,33.68,0
565,2025-04-27 08:00:00,8,8714,1153,ecom,US,web,106.77,0
566,2025-01-25 14:00:00,14,22082,3401,ecom,IN,ios,23.15,0
567,2025-01-21 20:00:00,20,12476,7,card_present,IN,web,85.7,0
568,2025-03-18 12:00:00,12,24743,2467,card_present,IN,web,13.14,0
569,2025-04-11 16:00:00,16,4914,3712,card_present,US,android,47.72,0
570,2025-01-27 05:00:00,5,11937,2581,mobile_wallet,US,web,17.19,0
571,2025-02-24 19:00:00,19,15565,407,mobile_wallet,US,ios,43.48,0
572,2025-02-01 13:00:00,13,21790,73,card_present,US,ios,27.03,0
573,2025-02-18 19:00:00,19,9705,3999,card_present,DE,android,17.99,0
574,2025-02-08 07:00:00,7,17155,1697,card_present,US,android,25.5,0
575,2025-02-13 04:00:00,4,8067,1575,card_present,US,android,11.6,0
576,2025-01-20 01:00:00,1,16187,1837,card_present,IN,android,112.36,0
577,2025-04-05 14:00:00,14,18832,1529,mobile_wallet,US,web,30.4,0
578,2025-04-23 13:00:00,13,1872,2824,card_present,US,web,38.21,0
579,2025-03-01 23:00:00,23,16424,1278,card_present,DE,web,18.32,0
580,2025-03-11 19:00:00,19,21900,2124,card_present,US,android,64.66,0
581,2025-02-05 16:00:00,16,4784,472,mobile_wallet,US,web,18.77,0
582,2025-04-28 12:00:00,12,13098,1272,ecom,GB,android,13.8,0
583,2025-02-19 18:00:00,18,4465,2902,ecom,US,ios,27.12,0
584,2025-01-09 20:00:00,20,16406,2956,card_present,AU,web,21.76,0
585,2025-04-15 23:00:00,23,886,2243,ecom,GB,ios,27.68,0
586,2025-04-01 23:00:00,23,1090,883,card_present,AU,web,24.2,0
587,2025-01-30 13:00:00,13,10753,111,ecom,US,android,17.97,0
588,2025-03-23 05:00:00,5,614,2526,card_present,AU,android,12.56,0
589,2025-03-27 13:00:00,13,7904,2200,card_present,IN,android,9.94,0
590,2025-02-01 18:00:00,18,4328,1740,ecom,GB,android,10.64,0
591,2025-03-01 10:00:00,10,14309,288,card_present,US,ios,19.12,0
592,2025-01-01 00:00:00,0,23734,683,mobile_wallet,AU,web,7.96,0
593,2025-03-01 01:00:00,1,2412,1755,ecom,GB,web,11.5,0
594,2025-02-04 06:00:00,6,20908,3404,card_present,GB,ios,56.61,0
595,2025-04-25 18:00:00,18,2419,1881,card_present,DE,android,13.88,0
596,2025-01-12 23:00:00,23,617,864,card_present,US,android,18.5,0
597,2025-01-20 16:00:00,16,24413,1859,ecom,US,android,61.24,0
598,2025-01-19 02:00:00,2,18506,843,card_present,US,web,29.47,0
599,2025-01-25 05:00:00,5,15077,581,card_present,CA,android,16.92,0
600,2025-03-19 15:00:00,15,24464,724,card_present,US,web,33.6,0
601,2025-01-03 10:00:00,10,20695,1306,ecom,US,ios,44.93,0
602,2025-01-18 18:00:00,18,13884,105,card_present,IN,ios,80.97,0
603,2025-01-14 10:00:00,10,3093,3964,ecom,US,ios,16.0,0
604,2025-01-09 02:00:00,2,617,3725,card_present,US,ios,19.32,0
605,2025-04-06 08:00:00,8,6523,746,card_present,AU,ios,24.88,0
606,2025-02-08 14:00:00,14,4142,105,ecom,US,ios,30.33,0
607,2025-03-04 12:00:00,12,12199,3924,card_present,GB,android,42.9,0
608,2025-01-26 14:00:00,14,23693,1199,mobile_wallet,GB,ios,9.15,0
609,2025-04-04 13:00:00,13,7924,1462,card_present,US,ios,20.63,0
610,2025-04-29 11:00:00,11,7841,1203,ecom,AU,android,32.39,0
611,2025-02-10 20:00:00,20,11804,2618,card_present,US,web,39.02,0
612,2025-02-08 18:00:00,18,22582,3505,ecom,US,web,21.44,0
613,2025-01-09 06:00:00,6,18325,2778,ecom,US,web,33.43,0
614,2025-02-24 04:00:00,4,16950,3848,card_present,CA,web,20.47,0
615,2025-04-05 17:00:00,17,16874,2936,ecom,IN,android,27.11,0
616,2025-02-25 08:00:00,8,16767,3136,mobile_wallet,GB,android,23.68,0
617,2025-02-03 23:00:00,23,5311,3218,card_present,US,android,44.87,0
618,2025-02-17 21:00:00,21,17208,489,card_present,US,android,67.56,0
619,2025-02-22 02:00:00,2,22138,661,card_present,DE,web,38.21,0
620,2025-01-24 02:00:00,2,11034,1392,card_present,US,ios,15.16,0
621,2025-04-20 03:00:00,3,12067,1100,ecom,US,web,30.47,0
622,2025-03-28 01:00:00,1,12898,1190,card_present,GB,android,36.07,0
623,2025-03-30 21:00:00,21,17104,3654,ecom,IN,android,42.94,0
624,2025-04-19 00:00:00,0,8346,2766,ecom,GB,web,70.0,0
625,2025-04-22 10:00:00,10,2037,1201,card_present,US,web,31.57,0
626,2025-03-19 22:00:00,22,17777,2978,ecom,US,web,33.41,0
627,2025-04-20 23:00:00,23,274,934,ecom,AU,android,10.03,0
628,2025-03-21 15:00:00,15,19402,467,ecom,US,android,68.39,0
629,2025-01-06 08:00:00,8,18026,2710,ecom,US,android,63.49,0
630,2025-03-02 23:00:00,23,21857,2984,card_present,IN,web,23.89,0
631,2025-03-24 13:00:00,13,4751,2519,card_present,CA,android,19.71,0
632,2025-04-29 03:00:00,3,19620,3740,card_present,AU,android,24.55,0
633,2025-04-13 00:00:00,0,2971,37,card_present,US,android,29.67,0
634,2025-04-02 23:00:00,23,16554,3343,ecom,US,ios,15.56,0
635,2025-02-28 08:00:00,4,12021,164,card_present,IN,web,177.77,1
636,2025-01-06 23:00:00,23,10919,2519,ecom,US,ios,11.47,0
637,2025-01-13 08:00:00,8,1053,439,ecom,IN,android,17.11,0
638,2025-01-24 04:00:00,4,21045,2339,ecom,US,android,78.78,0
639,2025-01-07 03:00:00,3,1501,1662,card_present,IN,ios,17.56,0
640,2025-02-19 09:00:00,9,4177,2580,card_present,US,ios,17.99,0
641,2025-03-15 14:00:00,14,13209,2658,ecom,US,web,45.02,0
642,2025-04-07 10:00:00,10,22239,1394,card_present,US,android,77.69,0
643,2025-04-27 04:00:00,4,9524,2181,card_present,CA,ios,9.22,0
644,2025-02-22 19:00:00,19,13390,1055,mobile_wallet,US,web,44.51,0
645,2025-02-05 15:00:00,15,13717,1677,card_present,CA,web,26.5,0
646,2025-04-06 08:00:00,8,16925,2982,card_present,US,web,15.0,0
647,2025-03-31 01:00:00,1,12033,650,ecom,US,web,40.53,0
648,2025-03-20 12:00:00,12,6676,2125,ecom,CA,web,20.09,0
649,2025-04-10 22:00:00,22,15862,245,mobile_wallet,IN,ios,36.3,0
650,2025-03-30 07:00:00,7,15847,1847,ecom,US,web,12.87,0
651,2025-04-12 09:00:00,9,20754,1029,card_present,IN,ios,11.36,0
652,2025-03-02 10:00:00,10,23462,2852,ecom,US,android,25.35,0
653,2025-01-13 12:00:00,12,19672,1004,ecom,DE,web,31.47,0
654,2025-04-04 14:00:00,14,19077,29,card_present,GB,web,18.51,0
655,2025-01-11 12:00:00,12,9103,1931,card_present,US,ios,38.04,0
656,2025-02-10 14:00:00,14,12918,2176,ecom,US,android,28.14,0
657,2025-04-26 05:00:00,5,18127,1606,card_present,DE,android,17.05,0
658,2025-02-16 08:00:00,8,23490,809,card_present,DE,web,11.19,0
659,2025-02-09 06:00:00,6,13439,3909,ecom,US,android,29.39,0
660,2025-03-17 16:00:00,16,6164,3131,card_present,DE,android,22.86,0
661,2025-01-27 14:00:00,14,12781,3917,card_present,GB,android,44.62,0
662,2025-03-02 14:00:00,14,102,2798,mobile_wallet,US,android,22.8,0
663,2025-02-13 19:00:00,19,10938,2343,card_present,US,android,75.17,0
664,2025-04-01 14:00:00,14,2761,3885,card_present,GB,ios,49.44,0
665,2025-01-12 09:00:00,9,10189,228,card_present,IN,android,30.21,0
666,2025-04-12 06:00:00,6,12236,2502,card_present,US,android,24.21,0
667,2025-01-30 14:00:00,14,2584,1049,card_present,US,ios,17.06,0
668,2025-04-21 21:00:00,21,8082,2552,ecom,US,web,27.84,0
669,2025-01-08 06:00:00,6,24394,282,ecom,GB,web,56.64,0
670,2025-03-13 19:00:00,19,13489,1131,ecom,US,web,70.29,0
671,2025-03-19 09:00:00,9,7360,155,ecom,US,android,30.06,0
672,2025-01-23 02:00:00,2,15097,1791,card_present,GB,android,53.32,0
673,2025-01-01 14:00:00,14,20443,1904,card_present,US,android,44.54,0
674,2025-04-25 02:00:00,2,10286,1689,card_present,GB,android,26.86,0
675,2025-03-17 18:00:00,18,24900,2318,card_present,GB,android,33.13,0
676,2025-04-03 05:00:00,5,6591,230,card_present,US,ios,59.75,0
677,2025-01-31 16:00:00,16,7978,2008,card_present,US,android,20.36,0
678,2025-04-13 17:00:00,17,4397,2852,card_present,DE,ios,27.08,0
679,2025-04-01 17:00:00,17,22673,2207,card_present,GB,ios,14.09,0
680,2025-02-18 11:00:00,11,9605,3510,card_present,CA,web,32.89,0
681,2025-03-25 03:00:00,3,11785,3743,card_present,US,ios,22.26,0
682,2025-03-10 22:00:00,22,18937,2547,ecom,US,android,22.94,0
683,2025-03-26 06:00:00,6,954,662,card_present,US,ios,28.87,0
684,2025-02-18 16:00:00,16,11901,553,ecom,CA,android,30.4,0
685,2025-01-26 13:00:00,13,15947,1578,card_present,US,web,12.46,0
686,2025-03-30 22:00:00,22,21787,1263,ecom,US,web,27.7,0
687,2025-01-29 10:00:00,10,11337,2583,mobile_wallet,AU,web,8.44,0
688,2025-04-07 03:00:00,3,20989,711,card_present,AU,android,22.48,0
689,2025-04-22 12:00:00,12,1048,3728,card_present,US,android,7.42,0
690,2025-02-21 21:00:00,21,5383,732,card_present,CA,web,70.5,0
691,2025-04-04 17:00:00,17,21316,849,ecom,GB,android,24.32,0
692,2025-02-22 11:00:00,11,24587,1744,mobile_wallet,US,ios,16.93,0
693,2025-02-27 07:00:00,7,349,3219,card_present,US,android,40.8,0
694,2025-03-30 10:00:00,10,21344,3595,ecom,US,android,44.57,0
695,2025-01-30 20:00:00,20,1738,1544,card_present,AU,web,14.8,0
696,2025-04-15 05:00:00,5,18356,3935,mobile_wallet,AU,web,27.44,0
697,2025-02-28 03:00:00,3,7903,2024,card_present,CA,web,15.64,0
698,2025-01-27 14:00:00,14,18431,1180,card_present,GB,android,29.72,0
699,2025-04-15 20:00:00,20,19394,2988,card_present,US,ios,81.26,0
700,2025-01-01 09:00:00,9,15599,27,ecom,DE,web,67.17,0
701,2025-01-05 18:00:00,18,16385,1022,ecom,US,ios,8.35,0
702,2025-01-21 05:00:00,5,5856,1425,ecom,US,web,30.53,0
703,2025-03-23 18:00:00,18,8184,1411,ecom,US,ios,86.07,0
704,2025-04-20 12:00:00,12,7316,2485,card_present,AU,web,9.94,0
705,2025-01-23 11:00:00,11,9551,3552,card_present,US,ios,4.98,0
