order_id,customer_id,order_date,items,revenue
O00000635,C000076,2024-10-23,3,9.29
O00000636,C000076,2024-10-31,3,9.11
O00000637,C000076,2024-11-11,2,21.7
O00000638,C000076,2024-12-07,2,13.9
O00000639,C000076,2025-09-10,3,13.22
O00000640,C000076,2025-12-21,7,14.93
O00000641,C000077,2024-07-17,5,28.82
O00000642,C000077,2024-09-10,2,33.8
O00000643,C000077,2024-10-31,6,31.35
O00000644,C000077,2024-11-23,3,23.13
O00000645,C000077,2024-12-29,2,21.56
O00000646,C000077,2025-01-05,2,15.81
O00000647,C000077,2025-01-07,3,18.9
O00000648,C000077,2025-03-07,2,25.93
O00000649,C000077,2025-04-04,5,33.91
O00000650,C000077,2025-04-23,3,23.42
O00000651,C000077,2025-04-24,4,32.29
O00000652,C000077,2025-05-04,4,32.79
O00000653,C000077,2025-06-04,2,24.4
O00000654,C000077,2025-08-13,2,27.06
O00000655,C000077,2025-09-29,3,23.29
O00000656,C000077,2025-11-19,3,34.49
O00000657,C000077,2025-12-23,4,26.67
O00000658,C000078,2024-05-12,1,33.92
O00000659,C000078,2024-06-15,2,52.67
O00000660,C000078,2024-07-01,1,57.57
O00000661,C000078,2024-08-16,4,65.42
O00000662,C000078,2024-09-02,2,55.64
O00000663,C000078,2024-12-02,3,54.66
O00000664,C000078,2025-01-18,2,56.72
O00000665,C000078,2025-02-18,5,43.09
O00000666,C000078,2025-05-19,2,49.22
O00000667,C000078,2025-10-06,4,47.22
O00000668,C000078,2025-11-20,4,37.32
O00000669,C000079,2024-02-29,2,19.04
O00000670,C000079,2024-06-13,2,41.78
O00000671,C000079,2024-10-30,4,42.48
O00000672,C000079,2024-11-03,4,53.6
O00000673,C000079,2025-06-07,3,39.9
O00000674,C000079,2025-06-09,1,42.99
O00000675,C000079,2025-11-09,3,51.7
O00000676,C000080,2024-01-13,4,43.14
O00000677,C000080,2024-08-21,3,89.32
O00000678,C000080,2024-10-03,3,56.73
O00000679,C000080,2025-11-23,5,69.86
O00000680,C000081,2024-07-21,2,27.28
O00000681,C000081,2025-01-21,3,16.73
O00000682,C000082,2024-07-11,3,21.95
O00000683,C000082,2024-07-19,6,30.09
O00000684,C000082,2024-10-28,6,37.07
O00000685,C000082,2024-12-10,1,27.96
O00000686,C000082,2025-05-22,2,52.05
O00000687,C000082,2025-11-05,3,35.11
O00000688,C000082,2025-11-16,6,40.51
O00000689,C000083,2024-05-11,3,16.68
O00000690,C000083,2025-06-24,2,13.1
O00000691,C000084,2024-03-06,2,21.8
O00000692,C000084,2024-11-10,1,35.45
O00000693,C000084,2024-12-25,2,27.84
O00000694,C000084,2025-01-18,4,21.88
O00000695,C000084,2025-12-04,4,17.53
O00000696,C000085,2024-03-09,5,15.31
O00000697,C000085,2024-06-01,1,14.22
O00000698,C000085,2024-06-07,4,5.35
O00000699,C000085,2024-11-23,4,13.25
O00000700,C000086,2024-08-25,4,18.69
O00000701,C000086,2025-03-11,5,17.88
O00000702,C000086,2025-06-17,2,14.26
O00000703,C000086,2025-07-09,5,16.85
O00000704,C000086,2025-10-01,6,20.64
O00000705,C000086,2025-10-23,2,14.9
O00000706,C000086,2025-11-21,3,11.1
O00000707,C000087,2024-02-15,2,47.97
O00000708,C000087,2024-04-05,4,44.65
O00000709,C000087,2024-06-06,4,34.92
O00000710,C000087,2024-06-10,2,43.47
O00000711,C000087,2024-07-22,4,63.0
O00000712,C000087,2024-08-10,3,23.24
O00000713,C000087,2024-10-16,2,40.6
O00000714,C000087,2024-12-29,1,56.42
O00000715,C000087,2025-11-25,5,67.18
O00000716,C000088,2024-02-18,4,30.55
O00000717,C000088,2024-04-10,1,30.56
O00000718,C000088,2024-07-02,4,29.66
O00000719,C000088,2024-08-04,1,27.81
O00000720,C000088,2024-11-09,4,34.64
O00000721,C000088,2024-11-09,5,29.63
O00000722,C000088,2025-03-11,3,17.73
O00000723,C000088,2025-05-05,6,25.89
O00000724,C000088,2025-06-06,3,26.25
O00000725,C000088,2025-06-06,2,29.46
O00000726,C000088,2025-08-25,4,27.26
O00000727,C000088,2025-10-08,2,24.07
O00000728,C000088,2025-10-11,2,37.42
O00000729,C000089,2024-02-04,4,25.74
O00000730,C000089,2024-03-22,3,25.11
O00000731,C000089,2024-04-14,3,35.83
O00000732,C000089,2024-05-23,1,29.03
O00000733,C000089,2024-07-02,3,28.23
O00000734,C000089,2024-08-04,3,30.29
O00000735,C000089,2025-02-02,1,19.39
O00000736,C000089,2025-05-09,2,29.88
O00000737,C000089,2025-05-12,3,23.79
O00000738,C000089,2025-10-17,1,33.46
O00000739,C000089,2025-10-28,3,26.25
O00000740,C000089,2025-11-24,3,26.82
O00000741,C000089,2025-11-30,3,25.37
O00000742,C000090,2024-01-12,3,22.94
O00000743,C000090,2024-02-21,3,27.43
O00000744,C000090,2024-04-11,1,26.65
O00000745,C000090,2024-05-16,3,25.95
O00000746,C000090,2024-06-01,3,27.68
O00000747,C000090,2024-06-12,2,35.94
O00000748,C000090,2024-06-13,2,25.34
O00000749,C000090,2024-07-25,5,26.52
O00000750,C000090,2024-11-06,2,28.86
O00000751,C000090,2024-11-24,2,24.7
O00000752,C000090,2025-01-11,1,24.54
O00000753,C000090,2025-02-09,4,30.64
O00000754,C000090,2025-03-08,4,19.02
O00000755,C000090,2025-03-29,8,27.81
O00000756,C000090,2025-05-14,5,13.49
O00000757,C000090,2025-06-02,4,31.42
O00000758,C000090,2025-07-09,6,17.64
O00000759,C000090,2025-09-29,2,37.83
O00000760,C000090,2025-10-07,6,33.14
O00000761,C000090,2025-11-29,5,29.9
O00000762,C000091,2024-05-09,6,38.77
O00000763,C000091,2024-06-29,1,33.61
O00000764,C000091,2024-08-13,2,38.49
O00000765,C000091,2024-11-03,2,36.98
O00000766,C000091,2025-01-21,4,31.09
O00000767,C000091,2025-03-02,5,34.45
O00000768,C000091,2025-06-17,4,43.03
O00000769,C000091,2025-11-18,5,37.66
O00000770,C000092,2024-01-13,3,7.92
O00000771,C000092,2024-02-06,4,10.18
O00000772,C000092,2024-03-28,4,7.28
O00000773,C000092,2024-04-04,4,6.7
O00000774,C000092,2024-07-08,4,9.63
O00000775,C000092,2024-07-19,2,8.98
O00000776,C000092,2024-11-19,3,7.29
O00000777,C000092,2025-01-12,2,8.54
O00000778,C000092,2025-03-08,3,9.66
O00000779,C000092,2025-03-11,1,5.0
O00000780,C000092,2025-04-10,1,6.49
O00000781,C000092,2025-06-30,1,5.0
O00000782,C000092,2025-08-21,4,6.77
O00000783,C000092,2025-10-12,1,5.48
O00000784,C000092,2025-11-26,3,8.17
O00000785,C000092,2025-11-30,2,8.13
O00000786,C000093,2024-05-03,4,72.6
O00000787,C000093,2025-02-15,5,112.17
O00000788,C000093,2025-04-26,3,101.28
O00000789,C000093,2025-06-08,2,30.82
O00000790,C000093,2025-10-07,3,70.78
O00000791,C000093,2025-11-05,2,115.82
O00000792,C000093,2025-11-21,5,127.16
O00000793,C000094,2024-05-05,3,51.05
O00000794,C000094,2024-11-22,4,46.92
O00000795,C000094,2025-02-12,4,22.38
O00000796,C000094,2025-04-02,4,38.58
O00000797,C000094,2025-04-04,3,34.52
O00000798,C000094,2025-07-04,1,28.0
O00000799,C000094,2025-07-20,1,28.4
O00000800,C000094,2025-07-29,3,35.48
O00000801,C000094,2025-08-23,3,43.35
O00000802,C000095,2024-08-14,2,47.0
O00000803,C000095,2024-09-09,1,34.85
O00000804,C000095,2024-09-30,5,24.16
O00000805,C000095,2025-01-10,2,33.76
O00000806,C000095,2025-03-04,1,23.11
O00000807,C000095,2025-05-12,4,40.05
O00000808,C000095,2025-06-13,6,37.12
O00000809,C000095,2025-07-30,3,38.75
O00000810,C000096,2025-02-01,4,54.76
O00000811,C000096,2025-09-05,4,31.79
O00000812,C000096,2025-12-13,2,40.4
O00000813,C000097,2024-05-21,2,43.82
O00000814,C000098,2024-07-17,5,29.39
O00000815,C000098,2025-03-18,6,22.86
O00000816,C000098,2025-04-27,3,28.49
O00000817,C000098,2025-07-21,5,22.55
O00000818,C000098,2025-11-10,5,28.73
O00000819,C000098,2025-12-19,2,36.13
O00000820,C000099,2025-04-14,2,77.71
O00000821,C000100,2024-01-18,4,22.69
O00000822,C000100,2025-04-10,2,13.21
O00000823,C000100,2025-06-20,3,17.42
O00000824,C000100,2025-07-27,4,25.6
O00000825,C000101,2024-01-19,6,24.64
O00000826,C000101,2024-02-27,2,17.19
O00000827,C000101,2024-02-29,6,14.7
O00000828,C000101,2024-03-08,2,21.43
O00000829,C000101,2024-04-07,5,21.38
O00000830,C000101,2024-09-03,5,24.35
O00000831,C000101,2024-10-17,2,24.62
O00000832,C000101,2024-10-20,1,24.69
O00000833,C000101,2024-11-06,3,13.78
O00000834,C000101,2024-12-07,3,21.42
O00000835,C000101,2025-01-06,2,15.9
O00000836,C000101,2025-03-04,1,27.42
O00000837,C000101,2025-03-23,3,20.86
O00000838,C000101,2025-04-18,2,23.26
O00000839,C000101,2025-05-03,3,19.86
O00000840,C000101,2025-07-15,7,13.52
O00000841,C000101,2025-09-23,3,14.24
O00000842,C000101,2025-11-22,2,11.9
O00000843,C000101,2025-12-24,1,15.04
O00000844,C000102,2024-01-25,4,20.08
O00000845,C000102,2024-02-22,3,18.72
O00000846,C000102,2024-06-03,4,9.54
O00000847,C000102,2024-06-09,3,32.46
O00000848,C000102,2024-08-18,2,31.98
O00000849,C000102,2024-09-10,2,26.72
O00000850,C000102,2024-10-13,3,28.66
O00000851,C000102,2024-10-29,4,25.55
O00000852,C000102,2024-11-11,3,27.42
O00000853,C000102,2024-11-23,2,26.0
O00000854,C000102,2024-11-24,1,37.49
O00000855,C000102,2024-12-13,1,17.31
O00000856,C000102,2025-02-17,3,25.62
O00000857,C000102,2025-04-05,6,28.33
O00000858,C000102,2025-06-04,6,28.07
O00000859,C000102,2025-06-06,2,30.61
O00000860,C000102,2025-08-18,2,23.2
O00000861,C000102,2025-11-20,2,34.38
O00000862,C000103,2024-09-23,2,25.48
O00000863,C000103,2024-11-28,3,29.94
O00000864,C000103,2025-02-26,3,16.54
O00000865,C000103,2025-11-03,4,21.59
O00000866,C000104,2024-10-07,4,40.4
O00000867,C000104,2025-04-29,2,28.37
O00000868,C000105,2024-05-21,1,35.57
O00000869,C000105,2024-10-05,4,49.5
O00000870,C000105,2024-11-04,3,27.47
O00000871,C000105,2025-04-19,2,35.92
O00000872,C000105,2025-05-04,3,34.37
O00000873,C000105,2025-07-01,5,28.21
O00000874,C000105,2025-07-31,1,34.49
O00000875,C000105,2025-10-09,5,18.51
O00000876,C000105,2025-10-21,1,50.08
O00000877,C000106,2024-06-01,4,50.87
O00000878,C000106,2024-07-28,4,54.54
O00000879,C000106,2025-01-09,1,45.76
O00000880,C000106,2025-01-22,4,48.69
O00000881,C000106,2025-01-27,6,46.78
O00000882,C000106,2025-03-07,3,55.36
O00000883,C000106,2025-06-16,1,41.29
O00000884,C000106,2025-06-22,1,54.65
O00000885,C000106,2025-09-01,5,44.17
O00000886,C000106,2025-11-03,4,38.94
O00000887,C000107,2024-02-10,4,15.24
O00000888,C000107,2024-02-13,3,12.35
O00000889,C000107,2024-03-29,6,34.42
O00000890,C000107,2024-12-20,5,23.46
O00000891,C000107,2025-04-25,3,13.91
O00000892,C000108,2024-01-13,4,21.56
O00000893,C000108,2024-01-28,2,16.18
O00000894,C000108,2024-02-10,4,15.63
O00000895,C000108,2024-04-09,4,17.02
O00000896,C000108,2024-08-05,1,13.77
O00000897,C000108,2024-09-17,4,10.23
O00000898,C000108,2024-12-23,2,10.63
O00000899,C000108,2025-01-30,4,14.98
O00000900,C000108,2025-02-21,3,17.72
O00000901,C000108,2025-04-29,2,18.95
O00000902,C000108,2025-05-16,3,16.25
O00000903,C000108,2025-07-01,4,12.64
O00000904,C000108,2025-08-01,4,16.06
O00000905,C000108,2025-10-07,1,15.49
O00000906,C000108,2025-10-22,6,11.53
O00000907,C000108,2025-10-26,3,15.53
O00000908,C000109,2024-11-11,4,8.56
O00000909,C000109,2025-07-25,2,12.13
O00000910,C000109,2025-08-09,5,7.67
O00000911,C000109,2025-08-29,5,11.69
O00000912,C000110,2024-02-02,4,28.43
O00000913,C000110,2024-02-10,2,18.61
O00000914,C000110,2024-02-27,1,52.14
O00000915,C000110,2024-03-11,2,33.63
O00000916,C000110,2024-04-13,2,34.38
O00000917,C000110,2024-05-04,1,31.24
O00000918,C000110,2024-05-14,4,33.51
O00000919,C000110,2024-05-16,3,32.99
O00000920,C000110,2024-08-27,5,33.78
O00000921,C000110,2024-12-01,5,41.52
O00000922,C000110,2025-01-07,2,36.17
O00000923,C000110,2025-03-18,3,31.98
O00000924,C000110,2025-05-21,3,23.32
O00000925,C000110,2025-06-24,2,27.22
O00000926,C000110,2025-08-17,3,15.14
O00000927,C000110,2025-09-07,3,49.59
O00000928,C000110,2025-09-16,2,30.33
O00000929,C000110,2025-12-01,2,16.58
O00000930,C000111,2024-02-21,2,21.29
O00000931,C000111,2024-07-12,2,15.97
O00000932,C000111,2024-10-19,3,13.46
O00000933,C000111,2025-01-04,1,16.13
O00000934,C000111,2025-10-14,4,11.69
O00000935,C000112,2024-05-29,2,51.18
O00000936,C000112,2024-06-25,3,33.98
O00000937,C000112,2024-12-27,3,35.5
O00000938,C000112,2025-05-05,7,41.74
O00000939,C000112,2025-06-06,3,39.9
O00000940,C000112,2025-08-18,1,40.76
O00000941,C000113,2024-02-22,4,20.55
O00000942,C000113,2024-07-27,5,30.52
O00000943,C000113,2024-09-10,3,40.86
O00000944,C000113,2024-09-17,2,41.04
O00000945,C000113,2024-10-04,4,72.4
O00000946,C000113,2024-11-24,2,53.71
O00000947,C000113,2024-12-26,5,48.56
O00000948,C000113,2025-02-28,5,34.68
O00000949,C000113,2025-09-12,1,48.32
O00000950,C000113,2025-09-20,2,26.95
O00000951,C000114,2024-01-08,2,24.2
O00000952,C000114,2024-03-10,4,35.33
O00000953,C000114,2024-03-22,5,29.2
O00000954,C000114,2024-09-25,5,45.17
O00000955,C000114,2024-11-14,3,41.89
O00000956,C000114,2025-06-28,3,28.04
O00000957,C000114,2025-08-09,3,17.61
O00000958,C000115,2024-12-04,2,36.58
O00000959,C000115,2024-12-27,4,17.33
O00000960,C000115,2025-07-29,7,27.83
O00000961,C000115,2025-09-11,3,13.88
O00000962,C000116,2024-06-07,6,64.8
O00000963,C000116,2025-04-10,4,34.29
O00000964,C000116,2025-07-04,4,65.93
O00000965,C000116,2025-09-01,2,38.22
O00000966,C000117,2024-01-05,3,18.88
O00000967,C000117,2024-02-20,2,22.48
O00000968,C000117,2024-04-29,6,12.64
O00000969,C000117,2024-05-28,2,17.12
O00000970,C000117,2024-08-21,1,25.53
O00000971,C000117,2025-09-04,4,21.55
O00000972,C000118,2024-03-17,3,27.5
O00000973,C000118,2024-04-17,5,22.51
O00000974,C000118,2024-06-17,2,35.73
O00000975,C000118,2024-06-25,5,19.7
O00000976,C000118,2024-09-26,1,30.07
O00000977,C000118,2024-09-27,5,16.66
O00000978,C000118,2024-10-29,2,30.52
O00000979,C000118,2024-11-17,6,17.51
O00000980,C000118,2024-12-02,3,21.17
O00000981,C000118,2024-12-28,4,14.04
O00000982,C000118,2025-01-14,2,23.02
O00000983,C000118,2025-01-21,2,26.19
O00000984,C000118,2025-03-21,2,17.78
O00000985,C000118,2025-04-11,2,27.62
O00000986,C000118,2025-05-29,5,26.61
O00000987,C000118,2025-06-02,3,37.26
O00000988,C000118,2025-07-09,4,9.31
O00000989,C000118,2025-09-01,2,26.59
O00000990,C000118,2025-12-05,2,25.94
O00000991,C000119,2024-03-09,3,17.76
O00000992,C000119,2024-06-05,4,13.13
O00000993,C000119,2024-06-10,5,19.77
O00000994,C000119,2024-09-21,2,19.26
O00000995,C000119,2025-04-02,3,14.94
O00000996,C000119,2025-05-21,7,15.96
O00000997,C000119,2025-10-20,4,13.32
O00000998,C000119,2025-11-09,3,6.71
O00000999,C000120,2024-05-26,3,9.04
O00001000,C000120,2025-03-02,3,15.38
O00001001,C000120,2025-08-14,2,11.71
O00001002,C000121,2024-03-11,1,22.28
O00001003,C000121,2024-05-07,2,20.84
O00001004,C000121,2024-05-16,2,15.99
O00001005,C000121,2024-06-26,3,6.23
O00001006,C000121,2024-08-24,3,10.53
O00001007,C000121,2024-09-08,5,25.73
O00001008,C000121,2024-09-09,1,12.75
O00001009,C000121,2024-12-24,2,24.04
O00001010,C000121,2025-01-14,6,23.1
O00001011,C000121,2025-01-30,5,23.0
O00001012,C000121,2025-02-12,4,25.02
O00001013,C000121,2025-05-07,1,29.01
O00001014,C000121,2025-05-22,2,16.5
O00001015,C000121,2025-05-29,6,20.84
O00001016,C000121,2025-06-07,3,25.17
O00001017,C000121,2025-07-13,5,17.18
O00001018,C000121,2025-08-28,2,20.54
O00001019,C000121,2025-09-04,5,8.15
O00001020,C000121,2025-11-10,1,16.29
O00001021,C000121,2025-12-14,5,30.7
O00001022,C000122,2024-01-01,4,60.73
O00001023,C000122,2024-01-30,3,47.39
O00001024,C000122,2024-01-30,4,45.72
O00001025,C000122,2024-03-30,2,61.35
O00001026,C000122,2024-05-24,3,45.15
O00001027,C000122,2024-07-04,4,43.31
O00001028,C000122,2024-11-14,3,51.12
O00001029,C000122,2024-12-08,5,65.75
O00001030,C000122,2025-05-01,4,58.33
O00001031,C000122,2025-08-23,1,69.01
O00001032,C000122,2025-09-08,4,49.78
O00001033,C000122,2025-10-23,5,47.04
O00001034,C000122,2025-11-08,1,49.46
O00001035,C000122,2025-11-30,4,48.81
O00001036,C000123,2024-09-17,6,45.12
O00001037,C000123,2024-10-28,2,48.12
O00001038,C000123,2024-11-25,2,36.35
O00001039,C000123,2025-10-28,3,40.36
O00001040,C000123,2025-11-24,2,40.82
O00001041,C000123,2025-12-14,4,20.24
O00001042,C000124,2024-01-13,2,77.98
O00001043,C000124,2024-04-10,9,89.11
O00001044,C000124,2024-06-21,2,55.41
O00001045,C000124,2024-09-06,4,19.62
O00001046,C000124,2024-09-26,3,78.33
O00001047,C000124,2024-10-02,2,80.87
O00001048,C000124,2024-10-26,3,41.05
O00001049,C000124,2025-02-16,5,70.27
O00001050,C000124,2025-03-24,4,62.64
O00001051,C000124,2025-04-04,2,58.04
O00001052,C000124,2025-09-23,3,62.69
O00001053,C000125,2024-03-31,3,31.69
O00001054,C000125,2025-06-16,2,48.14
O00001055,C000125,2025-08-26,2,57.5
O00001056,C000127,2024-04-02,2,40.86
O00001057,C000127,2024-04-28,6,27.42
O00001058,C000127,2024-05-22,1,36.26
O00001059,C000127,2024-06-15,4,26.04
O00001060,C000127,2024-07-07,4,35.89
O00001061,C000127,2024-07-20,5,25.31
O00001062,C000127,2024-08-20,1,29.91
O00001063,C000127,2024-11-14,4,24.01
O00001064,C000127,2025-02-12,2,37.24
O00001065,C000127,2025-06-04,3,27.92
O00001066,C000127,2025-07-17,1,41.79
O00001067,C000127,2025-07-30,4,30.93
O00001068,C000127,2025-09-19,4,18.81
O00001069,C000127,2025-09-21,4,30.11
O00001070,C000127,2025-11-12,3,35.16
O00001071,C000127,2025-12-01,3,14.63
O00001072,C000128,2024-01-20,2,25.46
O00001073,C000128,2024-04-14,3,37.0
O00001074,C000128,2024-05-06,4,30.21
O00001075,C000128,2024-07-27,3,23.23
O00001076,C000128,2024-08-14,8,35.11
O00001077,C000128,2024-09-29,1,28.68
O00001078,C000128,2024-10-23,4,25.89
O00001079,C000128,2025-02-04,4,32.66
O00001080,C000128,2025-04-23,5,26.64
O00001081,C000128,2025-04-28,2,32.36
O00001082,C000128,2025-05-06,2,32.12
O00001083,C000128,2025-05-06,4,35.13
O00001084,C000128,2025-08-07,1,23.66
O00001085,C000128,2025-10-09,3,33.06
O00001086,C000128,2025-11-29,3,32.21
O00001087,C000129,2024-03-09,4,35.2
O00001088,C000129,2024-05-14,2,53.19
O00001089,C000129,2024-06-05,5,55.83
O00001090,C000129,2024-06-15,1,68.5
O00001091,C000129,2024-11-22,5,44.63
O00001092,C000129,2025-03-20,4,38.66
O00001093,C000129,2025-07-22,3,56.98
O00001094,C000129,2025-11-22,5,39.42
O00001095,C000130,2024-04-20,5,13.17
O00001096,C000130,2024-07-07,4,10.66
O00001097,C000130,2024-08-15,6,11.7
O00001098,C000130,2024-10-29,4,6.38
O00001099,C000130,2025-03-29,5,14.25
O00001100,C000130,2025-04-19,2,10.07
O00001101,C000130,2025-12-16,6,13.47
O00001102,C000131,2024-07-10,3,31.99
O00001103,C000131,2024-10-09,2,23.85
O00001104,C000131,2024-12-03,3,18.05
O00001105,C000131,2025-01-31,3,18.22
O00001106,C000131,2025-04-25,2,30.76
O00001107,C000131,2025-08-10,7,18.41
O00001108,C000132,2024-05-24,2,20.11
O00001109,C000132,2024-09-25,4,19.08
O00001110,C000132,2025-02-18,1,21.15
O00001111,C000132,2025-03-04,4,20.7
O00001112,C000132,2025-05-30,4,19.61
O00001113,C000132,2025-10-24,3,17.27
O00001114,C000132,2025-11-19,4,20.03
O00001115,C000133,2024-02-25,3,34.75
O00001116,C000133,2024-03-30,4,42.57
O00001117,C000133,2024-12-18,4,33.49
O00001118,C000133,2025-03-23,4,29.85
O00001119,C000133,2025-06-07,4,38.51
O00001120,C000133,2025-08-19,4,34.48
O00001121,C000133,2025-12-29,4,32.19
O00001122,C000134,2024-04-13,1,16.93
O00001123,C000134,2024-04-25,5,36.95
O00001124,C000134,2024-05-25,2,25.29
O00001125,C000134,2024-08-19,5,20.26
O00001126,C000134,2024-09-06,2,19.2
O00001127,C000134,2024-09-10,5,20.17
O00001128,C000134,2024-10-09,6,40.51
O00001129,C000134,2024-11-08,2,24.73
O00001130,C000134,2024-11-19,1,40.46
O00001131,C000134,2024-12-02,3,32.35
O00001132,C000134,2024-12-18,1,27.31
O00001133,C000134,2025-01-25,2,30.71
O00001134,C000134,2025-05-01,4,22.98
O00001135,C000134,2025-05-10,3,27.06
O00001136,C000134,2025-06-24,3,23.69
O00001137,C000134,2025-06-28,5,37.34
O00001138,C000134,2025-08-14,4,38.58
O00001139,C000134,2025-10-26,3,26.41
O00001140,C000134,2025-12-13,3,29.2
O00001141,C000135,2024-05-19,3,55.47
O00001142,C000135,2025-05-30,2,79.99
O00001143,C000136,2024-01-21,4,22.05
O00001144,C000136,2024-12-01,1,51.42
O00001145,C000136,2025-04-02,6,43.04
O00001146,C000136,2025-05-20,4,40.54
O00001147,C000136,2025-07-05,4,43.44
O00001148,C000137,2024-12-17,2,11.69
O00001149,C000137,2025-01-13,2,12.96
O00001150,C000138,2024-02-08,5,14.73
O00001151,C000138,2024-02-21,1,21.91
O00001152,C000138,2024-03-23,3,15.14
O00001153,C000138,2024-09-14,5,18.41
O00001154,C000138,2025-09-15,3,5.34
O00001155,C000138,2025-11-10,2,16.01
O00001156,C000139,2024-03-17,2,10.32
O00001157,C000139,2024-03-27,2,20.12
O00001158,C000139,2024-04-18,5,16.95
O00001159,C000139,2024-06-30,3,16.29
O00001160,C000139,2024-12-17,2,16.93
O00001161,C000139,2025-04-01,4,15.44
O00001162,C000139,2025-06-20,6,20.39
O00001163,C000139,2025-06-28,3,12.15
O00001164,C000139,2025-11-10,1,19.11
O00001165,C000139,2025-12-30,2,7.96
O00001166,C000140,2024-01-03,3,14.69
O00001167,C000140,2024-01-23,5,22.53
O00001168,C000140,2024-03-16,2,24.18
O00001169,C000140,2024-07-20,2,21.11
O00001170,C000140,2024-10-28,2,15.06
O00001171,C000140,2024-12-24,3,22.88
O00001172,C000140,2025-05-23,2,18.12
O00001173,C000140,2025-07-18,3,26.88
O00001174,C000140,2025-07-27,3,15.87
O00001175,C000141,2024-01-22,2,59.08
O00001176,C000141,2024-06-23,4,45.3
O00001177,C000141,2024-10-16,3,33.35
O00001178,C000141,2025-02-13,2,22.83
O00001179,C000141,2025-10-02,2,31.79
O00001180,C000141,2025-12-11,1,27.11
O00001181,C000142,2024-07-26,4,35.68
O00001182,C000142,2024-08-15,1,22.13
O00001183,C000142,2024-09-30,2,20.91
O00001184,C000142,2025-05-06,3,33.32
O00001185,C000142,2025-09-11,6,28.58
O00001186,C000142,2025-09-21,2,45.4
O00001187,C000142,2025-11-28,2,36.12
O00001188,C000142,2025-12-11,4,41.15
O00001189,C000143,2024-11-28,3,35.97
O00001190,C000143,2025-07-03,5,25.16
O00001191,C000143,2025-08-09,3,50.19
O00001192,C000143,2025-11-08,3,45.18
O00001193,C000144,2024-02-04,3,33.43
O00001194,C000144,2024-02-10,3,46.59
O00001195,C000144,2024-10-10,1,57.44
O00001196,C000144,2024-12-16,3,34.95
O00001197,C000144,2025-03-15,2,34.39
O00001198,C000144,2025-06-16,2,54.42
O00001199,C000144,2025-06-29,5,73.32
O00001200,C000144,2025-11-13,2,48.71
O00001201,C000144,2025-11-19,2,52.37
O00001202,C000144,2025-11-24,2,31.88
O00001203,C000144,2025-12-22,5,37.53
O00001204,C000144,2025-12-25,2,47.3
O00001205,C000145,2024-01-11,7,30.95
O00001206,C000145,2024-02-27,2,34.56
O00001207,C000145,2024-03-03,3,39.26
O00001208,C000145,2024-04-09,3,29.69
O00001209,C000145,2024-06-13,2,46.41
O00001210,C000145,2024-07-22,2,15.26
O00001211,C000145,2024-07-30,2,31.93
O00001212,C000145,2024-10-03,3,26.12
O00001213,C000145,2024-10-19,5,31.8
O00001214,C000145,2024-11-27,4,14.04
O00001215,C000145,2025-02-07,2,26.32
O00001216,C000145,2025-03-08,3,29.88
O00001217,C000145,2025-06-17,2,31.35
O00001218,C000145,2025-08-12,6,27.57
O00001219,C000146,2024-01-02,4,42.55
O00001220,C000146,2024-03-21,2,17.29
