datetime,load,solar,wind
2016-10-13 22:00:00+00:00,49128,0,17850
2016-10-13 23:00:00+00:00,47005,0,17308
2016-10-14 00:00:00+00:00,45990,0,16667
2016-10-14 01:00:00+00:00,46419,0,16366
2016-10-14 02:00:00+00:00,48042,0,16010
2016-10-14 03:00:00+00:00,51342,0,16049
2016-10-14 04:00:00+00:00,58959,0,16743
2016-10-14 05:00:00+00:00,64852,60,17449
2016-10-14 06:00:00+00:00,67056,1585,17759
2016-10-14 07:00:00+00:00,67968,4779,16859
2016-10-14 08:00:00+00:00,68667,7906,16222
2016-10-14 09:00:00+00:00,68424,10277,16095
2016-10-14 10:00:00+00:00,67267,12052,16380
2016-10-14 11:00:00+00:00,66562,11724,17002
2016-10-14 12:00:00+00:00,64171,9347,17143
2016-10-14 13:00:00+00:00,63131,6756,18210
2016-10-14 14:00:00+00:00,62624,3962,18564
2016-10-14 15:00:00+00:00,62320,1251,18716
2016-10-14 16:00:00+00:00,64126,84,19456
2016-10-14 17:00:00+00:00,65947,0,20290
2016-10-14 18:00:00+00:00,62432,0,20261
2016-10-14 19:00:00+00:00,58683,0,19574
2016-10-14 20:00:00+00:00,55635,0,18234
2016-10-14 21:00:00+00:00,51015,0,17074
2016-10-14 22:00:00+00:00,47313,0,16012
2016-10-14 23:00:00+00:00,44973,0,16083
2016-10-15 00:00:00+00:00,43780,0,16616
2016-10-15 01:00:00+00:00,43698,0,16414
2016-10-15 02:00:00+00:00,43848,0,15748
2016-10-15 03:00:00+00:00,44274,0,15345
2016-10-15 04:00:00+00:00,46084,0,14980
2016-10-15 05:00:00+00:00,49154,28,14427
2016-10-15 06:00:00+00:00,52297,970,13442
2016-10-15 07:00:00+00:00,55210,3346,12691
2016-10-15 08:00:00+00:00,56942,5882,11490
2016-10-15 09:00:00+00:00,57751,7786,10848
2016-10-15 10:00:00+00:00,56825,8917,9781
2016-10-15 11:00:00+00:00,54507,9145,8308
2016-10-15 12:00:00+00:00,53225,8365,7090
2016-10-15 13:00:00+00:00,52271,6249,6228
2016-10-15 14:00:00+00:00,51608,3545,5413
2016-10-15 15:00:00+00:00,52828,1340,4590
2016-10-15 16:00:00+00:00,55072,106,4050
2016-10-15 17:00:00+00:00,56335,0,4028
2016-10-15 18:00:00+00:00,52647,0,4006
2016-10-15 19:00:00+00:00,49422,0,3665
2016-10-15 20:00:00+00:00,48091,0,3206
2016-10-15 21:00:00+00:00,44968,0,2921
2016-10-15 22:00:00+00:00,41585,0,2527
2016-10-15 23:00:00+00:00,39436,0,2286
2016-10-16 00:00:00+00:00,38230,0,2101
2016-10-16 01:00:00+00:00,38108,0,2002
2016-10-16 02:00:00+00:00,38792,0,2101
2016-10-16 03:00:00+00:00,38828,0,2248
2016-10-16 04:00:00+00:00,39207,0,2390
2016-10-16 05:00:00+00:00,40759,32,2629
2016-10-16 06:00:00+00:00,43584,1415,2880
2016-10-16 07:00:00+00:00,46495,4929,3103
2016-10-16 08:00:00+00:00,48785,9447,2478
2016-10-16 09:00:00+00:00,50595,13144,2134
2016-10-16 10:00:00+00:00,49790,15506,2411
2016-10-16 11:00:00+00:00,47160,15888,2916
2016-10-16 12:00:00+00:00,45309,14714,3296
2016-10-16 13:00:00+00:00,44783,11976,3640
2016-10-16 14:00:00+00:00,45323,7504,4347
2016-10-16 15:00:00+00:00,47869,2572,5329
2016-10-16 16:00:00+00:00,51693,106,7204
2016-10-16 17:00:00+00:00,54023,0,9208
2016-10-16 18:00:00+00:00,51754,0,10366
2016-10-16 19:00:00+00:00,49805,0,10950
2016-10-16 20:00:00+00:00,49303,0,10829
2016-10-16 21:00:00+00:00,45689,0,10610
2016-10-16 22:00:00+00:00,43013,0,10206
2016-10-16 23:00:00+00:00,41315,0,9978
2016-10-17 00:00:00+00:00,40794,0,9863
2016-10-17 01:00:00+00:00,41708,0,9758
2016-10-17 02:00:00+00:00,43327,0,9528
2016-10-17 03:00:00+00:00,47633,0,9360
2016-10-17 04:00:00+00:00,57026,0,9143
2016-10-17 05:00:00+00:00,63957,32,8802
2016-10-17 06:00:00+00:00,66142,978,8684
2016-10-17 07:00:00+00:00,67054,3074,8072
2016-10-17 08:00:00+00:00,68009,5294,6698
2016-10-17 09:00:00+00:00,68823,7380,5370
2016-10-17 10:00:00+00:00,68593,8384,4420
2016-10-17 11:00:00+00:00,67722,7638,4018
2016-10-17 12:00:00+00:00,66183,6274,3753
2016-10-17 13:00:00+00:00,65350,4488,3647
2016-10-17 14:00:00+00:00,63654,2420,3336
2016-10-17 15:00:00+00:00,63618,768,3234
2016-10-17 16:00:00+00:00,65626,49,3338
2016-10-17 17:00:00+00:00,66890,0,3546
2016-10-17 18:00:00+00:00,63176,0,3617
2016-10-17 19:00:00+00:00,59369,0,3410
2016-10-17 20:00:00+00:00,55792,0,3116
2016-10-17 21:00:00+00:00,50797,0,2720
2016-10-17 22:00:00+00:00,47575,0,2556
2016-10-17 23:00:00+00:00,45658,0,2601
2016-10-18 00:00:00+00:00,44695,0,2614
2016-10-18 01:00:00+00:00,45235,0,2839
2016-10-18 02:00:00+00:00,46944,0,2944
2016-10-18 03:00:00+00:00,50708,0,3192
2016-10-18 04:00:00+00:00,59021,0,3436
2016-10-18 05:00:00+00:00,65859,8,3813
2016-10-18 06:00:00+00:00,68272,455,4059
2016-10-18 07:00:00+00:00,68811,1932,3890
2016-10-18 08:00:00+00:00,69442,3653,4031
2016-10-18 09:00:00+00:00,69673,5571,4664
2016-10-18 10:00:00+00:00,69020,7070,5402
2016-10-18 11:00:00+00:00,68391,7557,6677
2016-10-18 12:00:00+00:00,67148,7043,7657
2016-10-18 13:00:00+00:00,66181,5320,8041
2016-10-18 14:00:00+00:00,64984,2972,8669
2016-10-18 15:00:00+00:00,65276,813,9067
2016-10-18 16:00:00+00:00,67513,34,9938
2016-10-18 17:00:00+00:00,67769,0,10833
2016-10-18 18:00:00+00:00,64470,0,11854
2016-10-18 19:00:00+00:00,60819,0,12105
2016-10-18 20:00:00+00:00,56778,0,10907
2016-10-18 21:00:00+00:00,52116,0,9794
2016-10-18 22:00:00+00:00,48606,0,9152
2016-10-18 23:00:00+00:00,46744,0,8746
2016-10-19 00:00:00+00:00,45725,0,8499
2016-10-19 01:00:00+00:00,46466,0,8076
2016-10-19 02:00:00+00:00,47836,0,7574
2016-10-19 03:00:00+00:00,51558,0,7181
2016-10-19 04:00:00+00:00,59206,0,7197
2016-10-19 05:00:00+00:00,65470,7,7381
2016-10-19 06:00:00+00:00,68100,510,7086
2016-10-19 07:00:00+00:00,68078,2074,7129
2016-10-19 08:00:00+00:00,69844,3811,7476
2016-10-19 09:00:00+00:00,70782,5387,7906
2016-10-19 10:00:00+00:00,69690,6031,7646
2016-10-19 11:00:00+00:00,69090,6319,8950
2016-10-19 12:00:00+00:00,67548,5941,8909
2016-10-19 13:00:00+00:00,66697,4661,8766
2016-10-19 14:00:00+00:00,65035,2652,8555
2016-10-19 15:00:00+00:00,64959,739,8771
2016-10-19 16:00:00+00:00,67248,38,9506
2016-10-19 17:00:00+00:00,67703,0,10212
2016-10-19 18:00:00+00:00,64396,0,10690
2016-10-19 19:00:00+00:00,60522,0,10204
2016-10-19 20:00:00+00:00,56793,0,9835
2016-10-19 21:00:00+00:00,52462,0,9319
2016-10-19 22:00:00+00:00,48774,0,8958
2016-10-19 23:00:00+00:00,46681,0,9021
2016-10-20 00:00:00+00:00,46304,0,8939
2016-10-20 01:00:00+00:00,46925,0,9140
2016-10-20 02:00:00+00:00,48313,0,9016
2016-10-20 03:00:00+00:00,52107,0,8753
2016-10-20 04:00:00+00:00,59855,0,8036
2016-10-20 05:00:00+00:00,65834,8,7527
2016-10-20 06:00:00+00:00,67657,522,7133
2016-10-20 07:00:00+00:00,68781,2169,6553
2016-10-20 08:00:00+00:00,70273,3890,5734
2016-10-20 09:00:00+00:00,70491,5566,5360
2016-10-20 10:00:00+00:00,69748,6415,5111
2016-10-20 11:00:00+00:00,68906,6245,5118
2016-10-20 12:00:00+00:00,67748,5657,5289
2016-10-20 13:00:00+00:00,66871,4454,5250
2016-10-20 14:00:00+00:00,65604,2680,5157
2016-10-20 15:00:00+00:00,65636,772,5308
2016-10-20 16:00:00+00:00,67751,32,5771
2016-10-20 17:00:00+00:00,67783,0,5628
2016-10-20 18:00:00+00:00,63814,0,5571
2016-10-20 19:00:00+00:00,60712,0,5016
2016-10-20 20:00:00+00:00,57115,0,4490
2016-10-20 21:00:00+00:00,52681,0,3868
2016-10-20 22:00:00+00:00,48787,0,3609
2016-10-20 23:00:00+00:00,46968,0,3386
2016-10-21 00:00:00+00:00,45780,0,3044
2016-10-21 01:00:00+00:00,46206,0,2958
2016-10-21 02:00:00+00:00,47762,0,3154
2016-10-21 03:00:00+00:00,51133,0,3208
2016-10-21 04:00:00+00:00,58830,0,3397
2016-10-21 05:00:00+00:00,65316,5,3947
2016-10-21 06:00:00+00:00,67657,368,4181
2016-10-21 07:00:00+00:00,68129,1579,4601
2016-10-21 08:00:00+00:00,69235,3109,4951
2016-10-21 09:00:00+00:00,69815,4198,5299
2016-10-21 10:00:00+00:00,68969,4858,5890
2016-10-21 11:00:00+00:00,67512,4864,6179
2016-10-21 12:00:00+00:00,65962,4372,6262
2016-10-21 13:00:00+00:00,64465,3239,6134
2016-10-21 14:00:00+00:00,63527,1852,5904
2016-10-21 15:00:00+00:00,63624,512,6190
2016-10-21 16:00:00+00:00,65585,23,6363
2016-10-21 17:00:00+00:00,65407,0,6484
2016-10-21 18:00:00+00:00,61410,0,6399
2016-10-21 19:00:00+00:00,57680,0,6303
2016-10-21 20:00:00+00:00,54461,0,5941
2016-10-21 21:00:00+00:00,50469,0,5524
2016-10-21 22:00:00+00:00,46680,0,5314
2016-10-21 23:00:00+00:00,44661,0,5407
2016-10-22 00:00:00+00:00,43519,0,5444
2016-10-22 01:00:00+00:00,43581,0,5410
2016-10-22 02:00:00+00:00,43571,0,5285
2016-10-22 03:00:00+00:00,44128,0,5250
2016-10-22 04:00:00+00:00,45650,0,5116
2016-10-22 05:00:00+00:00,48608,6,5105
2016-10-22 06:00:00+00:00,51810,549,4956
2016-10-22 07:00:00+00:00,54411,2356,4871
