customer_id,plan,region,acquisition_channel,tenure_months,seats,monthly_price,tickets_last_90d,nps,weekly_active_days,feature_adoption,used_discount,churned
C000350,basic,EU,organic,23,4,27.76,3,28.0,4.08,0.254,1,1
C000351,pro,APAC,sales,27,6,76.26,2,47.4,3.07,0.401,0,1
C000352,basic,LATAM,paid,2,12,27.47,3,35.4,4.38,0.233,0,1
C000353,pro,APAC,organic,2,9,70.64,0,59.1,2.21,0.264,0,0
C000354,pro,NA,paid,3,6,74.41,1,69.5,3.84,0.715,0,0
C000355,basic,NA,organic,47,6,32.22,2,16.5,3.3,0.336,0,1
C000356,basic,EU,organic,27,9,17.05,0,44.0,4.62,0.529,0,0
C000357,pro,NA,sales,46,12,76.01,0,45.4,4.67,0.593,1,0
C000358,pro,LATAM,organic,51,5,52.48,2,43.6,2.76,0.852,0,0
C000359,basic,EU,sales,3,10,26.92,0,15.4,2.47,0.769,0,0
C000360,pro,EU,sales,51,4,53.3,3,16.2,5.54,0.566,0,0
C000361,enterprise,NA,organic,14,29,185.02,1,25.5,5.91,0.487,0,0
C000362,basic,EU,paid,25,10,23.93,1,53.5,7.0,0.274,1,0
C000363,basic,EU,organic,58,8,30.25,2,-12.3,3.06,0.413,0,0
C000364,basic,NA,paid,19,8,25.97,3,41.7,2.79,0.821,1,0
C000365,pro,APAC,sales,57,12,46.39,0,4.9,2.17,0.468,0,1
C000366,basic,NA,sales,31,10,25.08,1,43.3,3.35,0.347,0,1
C000367,pro,NA,sales,1,7,75.44,0,18.5,1.48,0.297,0,1
C000368,pro,NA,organic,50,9,52.89,2,44.7,2.98,0.722,0,0
C000369,basic,EU,paid,3,3,19.47,1,55.3,3.75,0.207,0,0
C000370,pro,APAC,organic,39,13,62.95,3,-39.3,1.27,0.189,0,1
C000371,pro,APAC,sales,28,8,52.11,3,8.0,3.78,0.203,0,0
C000372,basic,NA,organic,9,8,26.4,2,28.0,5.11,0.536,0,0
C000373,basic,LATAM,organic,31,10,28.82,2,15.0,4.11,0.268,0,0
C000374,basic,APAC,organic,22,10,19.65,3,-14.0,4.72,0.518,1,0
C000375,basic,NA,organic,6,5,20.91,2,30.5,2.47,0.233,1,1
C000376,basic,NA,organic,34,7,17.85,2,-6.6,1.4,0.069,0,0
C000377,enterprise,NA,organic,3,44,230.15,0,59.5,5.12,0.462,0,0
C000378,basic,APAC,sales,33,6,30.29,0,15.6,4.03,0.589,1,0
C000379,basic,NA,partner,14,3,24.88,1,16.0,3.37,0.357,0,1
C000380,pro,EU,organic,50,6,61.74,0,55.8,3.55,0.562,0,0
C000381,pro,APAC,partner,58,5,66.08,1,-3.6,2.11,0.39,1,0
C000382,enterprise,APAC,organic,56,33,270.5,0,-2.8,4.04,0.562,0,0
C000383,pro,EU,partner,57,13,73.92,0,25.7,4.0,0.056,0,0
C000384,basic,APAC,organic,7,5,32.91,3,38.6,3.97,0.199,1,0
C000385,basic,NA,paid,31,6,28.91,3,9.1,2.97,0.087,0,1
C000386,enterprise,APAC,organic,14,46,235.5,0,-18.9,4.17,0.398,0,0
C000387,pro,NA,organic,6,4,72.31,2,25.3,4.04,0.588,0,0
C000388,enterprise,NA,paid,24,34,218.9,1,24.5,4.0,0.321,1,0
C000389,basic,LATAM,partner,26,8,12.37,0,17.6,3.53,0.14,0,0
C000390,pro,NA,partner,18,7,61.88,1,28.1,3.48,0.522,0,1
C000391,pro,NA,organic,7,12,62.77,1,50.7,3.21,0.311,0,0
C000392,basic,EU,paid,25,15,23.19,1,26.8,3.73,0.337,0,0
C000393,pro,NA,partner,10,11,65.6,0,36.3,1.54,0.428,0,0
C000394,pro,NA,organic,3,8,62.32,0,36.4,3.64,0.685,0,0
C000395,basic,EU,organic,28,5,20.02,1,33.1,3.3,0.405,1,1
C000396,basic,APAC,organic,4,7,25.34,4,17.7,5.86,0.29,0,0
C000397,pro,APAC,organic,58,9,54.47,2,32.9,2.08,0.426,0,0
C000398,basic,NA,organic,51,6,26.56,0,54.3,1.77,0.451,0,1
C000399,basic,EU,organic,56,8,17.63,2,10.2,2.65,0.091,0,1
C000400,basic,APAC,paid,7,4,16.68,3,-7.8,3.97,0.683,0,0
C000401,basic,NA,paid,28,11,18.59,0,43.9,3.25,0.84,0,0
C000402,enterprise,NA,partner,50,41,178.4,1,10.3,1.17,0.614,0,0
C000403,pro,NA,paid,35,9,58.7,3,41.5,1.76,0.345,0,0
C000404,basic,EU,organic,19,6,21.64,1,-10.5,5.16,0.326,0,1
C000405,enterprise,NA,sales,50,24,182.1,2,10.3,6.35,0.734,0,0
C000406,pro,APAC,paid,19,11,61.05,0,34.5,4.36,0.744,0,1
C000407,basic,LATAM,paid,59,10,22.91,0,18.4,3.36,0.437,0,0
C000408,pro,NA,organic,7,6,41.94,2,38.0,3.9,0.527,0,0
C000409,basic,EU,paid,43,7,25.81,1,46.7,2.51,0.453,0,0
C000410,enterprise,NA,paid,1,42,225.89,2,22.6,5.41,0.44,0,0
C000411,pro,NA,paid,55,5,58.55,3,22.4,5.8,0.788,0,1
C000412,pro,APAC,partner,22,7,56.65,1,19.4,2.57,0.3,0,0
C000413,basic,NA,sales,2,12,22.94,2,19.3,4.28,0.493,0,1
C000414,pro,LATAM,sales,51,6,55.81,1,48.6,2.96,0.579,0,0
C000415,basic,EU,paid,59,10,20.51,0,38.3,4.39,0.594,1,0
C000416,basic,NA,sales,56,8,24.31,2,14.3,3.16,0.551,0,0
C000417,basic,NA,sales,30,4,22.23,2,62.4,2.55,0.67,0,0
C000418,pro,NA,organic,4,6,62.31,1,66.9,3.93,0.254,0,1
C000419,basic,APAC,paid,14,5,21.11,3,27.3,1.66,0.325,0,1
C000420,enterprise,EU,organic,2,37,272.21,0,-0.1,3.56,0.411,0,1
C000421,pro,NA,organic,3,3,57.77,1,14.2,3.26,0.305,0,0
C000422,basic,EU,organic,10,9,25.37,2,22.0,4.47,0.359,0,0
C000423,basic,EU,organic,34,12,22.43,3,34.2,3.89,0.518,0,1
C000424,basic,APAC,organic,46,5,23.67,3,67.0,3.64,0.35,0,1
C000425,pro,NA,organic,36,8,56.86,0,65.2,4.85,0.429,0,1
C000426,pro,NA,organic,13,7,68.46,0,35.0,4.7,0.512,0,0
C000427,basic,NA,paid,37,6,34.84,3,-41.7,4.79,0.254,0,0
C000428,pro,NA,sales,14,7,64.95,0,-3.5,2.14,0.062,0,0
C000429,basic,EU,sales,28,10,16.84,2,-6.1,4.54,0.463,1,0
C000430,pro,NA,organic,54,10,51.46,1,58.8,5.75,0.3,0,0
C000431,enterprise,NA,organic,9,44,245.44,0,0.1,1.29,0.377,0,0
C000432,pro,NA,sales,53,8,44.3,0,-18.1,1.85,0.292,1,1
C000433,pro,NA,organic,17,12,64.7,1,72.4,6.16,0.357,0,0
C000434,pro,LATAM,sales,41,8,57.41,1,16.1,4.19,0.319,0,1
C000435,basic,EU,paid,16,5,25.56,2,31.3,2.74,0.878,1,1
C000436,basic,NA,paid,10,6,20.86,2,35.5,1.86,0.363,0,0
C000437,basic,EU,organic,28,7,16.84,0,44.7,2.68,0.307,0,0
C000438,basic,NA,organic,23,2,24.41,0,-13.1,0.7,0.048,1,0
C000439,pro,APAC,paid,31,4,58.71,0,-5.6,4.06,0.043,0,0
C000440,pro,EU,organic,15,4,65.09,0,63.8,4.86,0.031,0,0
C000441,pro,EU,partner,59,10,78.23,0,1.0,5.52,0.364,0,0
C000442,basic,LATAM,paid,41,5,27.63,0,23.7,1.03,0.497,1,0
C000443,pro,APAC,organic,51,9,82.4,0,71.6,4.38,0.757,0,0
C000444,basic,APAC,organic,47,8,20.71,2,68.5,3.71,0.816,0,0
C000445,basic,NA,organic,44,9,25.1,1,40.8,4.65,0.581,0,0
C000446,pro,NA,organic,9,10,73.83,1,13.0,0.21,0.038,0,0
C000447,enterprise,EU,paid,36,25,235.21,1,36.4,3.56,0.439,0,0
C000448,pro,EU,paid,54,11,62.39,1,1.5,2.07,0.391,0,0
C000449,basic,EU,partner,6,6,23.14,2,44.9,2.08,0.646,0,0
C000450,pro,APAC,organic,28,11,66.98,1,44.6,6.13,0.587,0,1
C000451,basic,NA,organic,12,6,15.73,2,-3.5,5.93,0.342,0,0
C000452,pro,NA,partner,48,5,65.89,4,100.0,3.87,0.605,0,0
C000453,pro,EU,paid,56,6,50.92,1,44.8,0.77,0.611,0,0
C000454,basic,NA,paid,4,6,17.89,1,11.3,2.65,0.181,0,0
C000455,basic,EU,paid,49,4,29.1,1,66.2,6.14,0.141,0,0
C000456,basic,APAC,sales,22,7,32.01,2,29.2,3.32,0.563,0,0
C000457,enterprise,EU,organic,58,17,199.73,2,25.5,1.97,0.472,0,0
C000458,basic,APAC,organic,1,7,17.21,6,12.5,3.79,0.305,0,0
C000459,pro,EU,partner,12,9,70.04,0,51.0,3.47,0.068,0,0
C000460,pro,APAC,organic,44,10,75.19,1,65.6,2.07,0.506,0,0
C000461,pro,NA,partner,47,11,65.01,2,23.8,2.68,0.478,0,0
C000462,basic,APAC,organic,5,8,24.22,0,31.9,1.67,0.106,0,0
C000463,enterprise,APAC,organic,10,34,229.02,2,9.1,7.0,0.748,0,0
C000464,basic,NA,organic,21,13,27.64,1,20.3,2.43,0.36,0,1
C000465,pro,EU,partner,3,8,64.44,2,44.9,2.89,0.554,0,0
C000466,pro,APAC,partner,47,6,61.99,3,52.8,3.12,0.527,0,0
C000467,pro,NA,organic,41,7,70.34,1,24.3,4.58,0.899,0,1
C000468,enterprise,APAC,organic,45,35,225.54,2,23.2,0.87,0.206,0,0
C000469,basic,LATAM,organic,29,5,26.32,4,27.2,3.49,0.664,0,1
C000470,basic,APAC,organic,39,7,26.67,4,13.0,3.79,0.202,1,0
C000471,basic,NA,paid,35,8,31.9,2,48.2,4.21,0.641,0,0
C000472,basic,EU,organic,42,11,24.93,1,35.5,3.82,0.692,0,0
C000473,basic,LATAM,organic,28,3,20.53,1,40.4,2.13,0.298,0,1
C000474,basic,EU,organic,40,7,30.45,2,1.9,3.45,0.427,0,1
C000475,basic,NA,paid,39,9,24.25,3,52.7,4.35,0.271,0,0
C000476,basic,NA,paid,39,9,29.83,0,11.0,3.68,0.452,0,1
C000477,basic,APAC,paid,53,11,24.42,1,18.4,3.48,0.548,0,0
C000478,pro,NA,paid,21,4,43.45,1,6.1,5.6,0.82,1,0
C000479,pro,NA,sales,53,17,87.7,1,13.2,4.74,0.214,0,1
C000480,basic,NA,organic,2,8,21.8,1,24.3,2.67,0.479,0,0
C000481,basic,APAC,sales,30,8,26.62,1,21.5,3.18,0.587,1,0
C000482,basic,EU,paid,27,6,22.57,0,13.7,4.16,0.086,0,0
C000483,pro,APAC,organic,53,10,66.25,0,63.4,2.05,0.253,0,0
C000484,basic,APAC,partner,3,7,31.66,1,48.7,3.6,0.242,1,1
C000485,basic,LATAM,paid,14,12,18.55,1,43.2,4.18,0.591,1,0
C000486,basic,APAC,paid,29,6,30.07,2,57.4,2.11,0.571,0,0
C000487,basic,NA,organic,49,7,32.93,2,18.1,4.76,0.179,0,0
C000488,basic,EU,organic,28,10,23.21,0,34.3,4.76,0.735,0,0
C000489,pro,NA,sales,39,9,53.88,0,28.2,0.75,0.549,0,0
C000490,pro,LATAM,organic,11,6,57.46,0,-19.5,4.27,0.466,1,0
C000491,pro,NA,organic,57,9,72.64,0,46.5,5.71,0.514,0,0
C000492,pro,EU,organic,48,10,44.73,2,19.2,3.6,0.469,0,0
C000493,pro,APAC,organic,3,19,65.77,2,30.7,1.78,0.312,0,0
C000494,basic,NA,partner,43,7,24.93,3,11.7,4.45,0.628,0,0
C000495,pro,APAC,paid,8,8,75.52,0,26.6,2.85,0.869,0,1
C000496,basic,NA,sales,34,3,21.4,3,90.8,4.37,0.186,0,1
C000497,basic,NA,organic,43,8,27.33,3,-34.1,4.54,0.538,0,1
C000498,pro,EU,organic,56,3,73.81,0,51.0,1.95,0.203,0,0
C000499,basic,NA,organic,5,9,27.63,3,79.0,3.92,0.425,0,0
C000500,basic,EU,organic,18,10,25.73,1,-19.5,2.21,0.666,0,0
C000501,pro,LATAM,paid,42,5,54.87,3,11.4,1.81,0.754,1,1
C000502,pro,NA,organic,16,2,55.4,1,42.2,4.65,0.248,0,1
C000503,enterprise,EU,organic,43,39,239.07,0,17.8,3.74,0.747,1,0
C000504,basic,APAC,sales,12,3,23.49,0,12.5,0.03,0.56,1,1
C000505,basic,APAC,paid,10,9,22.94,0,45.4,4.51,0.414,0,0
C000506,pro,NA,organic,33,9,75.54,2,-32.9,1.95,0.691,0,0
C000507,basic,LATAM,paid,42,7,23.2,0,47.0,3.62,0.228,0,0
C000508,pro,NA,paid,13,5,80.53,1,48.1,3.02,0.469,0,0
C000509,basic,EU,sales,53,3,22.08,2,55.8,4.94,0.712,0,0
C000510,basic,EU,paid,53,9,16.22,0,40.9,4.32,0.444,0,0
C000511,basic,APAC,organic,5,6,19.76,5,49.8,3.96,0.298,1,1
C000512,pro,NA,organic,19,3,43.68,1,28.3,4.39,0.278,0,0
C000513,basic,NA,organic,34,7,26.95,2,-16.0,3.44,0.377,0,0
C000514,basic,APAC,paid,30,4,20.07,2,16.1,4.8,0.453,0,0
C000515,basic,NA,paid,16,7,18.61,3,22.5,4.0,0.4,0,0
C000516,basic,EU,paid,32,9,22.95,1,21.7,4.93,0.491,1,1
C000517,basic,APAC,paid,58,4,34.36,1,9.9,5.61,0.262,1,0
C000518,pro,EU,organic,19,11,60.26,1,15.6,5.13,0.078,0,0
C000519,basic,NA,organic,14,17,28.37,2,44.5,3.69,0.71,0,1
C000520,pro,NA,organic,45,3,59.2,0,34.3,5.83,0.569,0,1
C000521,pro,LATAM,organic,35,4,63.41,1,6.1,2.62,0.445,0,0
C000522,basic,NA,paid,42,9,26.35,3,43.8,3.51,0.311,0,1
C000523,basic,NA,sales,39,10,25.11,1,32.4,4.34,0.465,0,0
C000524,pro,NA,organic,46,6,70.8,0,-9.7,3.21,0.652,0,0
C000525,basic,NA,paid,44,13,24.71,2,31.2,4.84,0.261,0,1
C000526,basic,LATAM,organic,37,9,28.41,2,41.8,3.64,0.625,0,0
C000527,enterprise,NA,paid,28,36,202.92,2,6.2,1.28,0.244,0,1
C000528,enterprise,NA,organic,28,33,209.8,3,31.3,1.81,0.381,1,0
C000529,pro,EU,paid,16,5,61.59,2,2.5,4.88,0.381,0,1
C000530,basic,NA,organic,27,9,23.95,1,10.8,2.25,0.591,1,1
C000531,pro,NA,organic,37,7,59.95,2,35.9,3.67,0.51,0,1
C000532,pro,LATAM,paid,43,8,68.94,0,63.5,2.95,0.627,0,0
C000533,basic,APAC,organic,47,5,24.68,4,40.3,4.28,0.603,0,0
C000534,pro,NA,organic,23,7,78.03,2,8.0,3.54,0.429,0,1
C000535,basic,NA,organic,44,7,26.4,1,41.8,2.37,0.647,0,0
C000536,basic,NA,sales,27,6,32.24,1,24.4,1.52,0.276,0,0
C000537,basic,NA,organic,22,9,20.13,3,54.1,4.77,0.651,0,1
C000538,basic,EU,paid,10,8,24.76,2,34.2,3.31,0.37,0,0
C000539,basic,EU,sales,16,10,20.07,2,-0.5,1.59,0.456,0,0
C000540,pro,APAC,paid,41,15,57.52,0,28.0,3.91,0.125,0,0
C000541,enterprise,APAC,organic,13,35,208.07,0,27.0,4.06,0.274,0,0
C000542,pro,NA,paid,5,9,56.24,0,-19.1,3.09,0.57,0,1
C000543,pro,LATAM,organic,17,9,65.91,0,36.1,3.46,0.59,0,0
C000544,enterprise,EU,paid,60,27,270.75,2,87.2,5.06,0.19,0,0
C000545,basic,NA,organic,9,9,32.24,1,14.4,3.68,0.395,0,1
C000546,basic,APAC,partner,9,5,28.56,2,-43.4,1.51,0.296,0,0
C000547,basic,NA,partner,25,11,19.27,2,16.1,3.67,0.446,0,0
C000548,basic,EU,organic,23,8,32.17,2,86.7,4.97,0.635,0,0
C000549,pro,APAC,organic,56,13,59.39,2,1.4,1.74,0.553,0,0
C000550,basic,NA,organic,15,8,23.32,0,58.2,4.6,0.49,1,1
C000551,basic,APAC,paid,26,8,27.57,0,9.5,3.48,0.537,0,0
C000552,basic,NA,organic,18,9,20.7,0,35.6,1.5,0.218,0,0
C000553,basic,APAC,paid,15,4,31.23,0,26.3,4.86,0.748,0,1
C000554,enterprise,NA,paid,20,42,238.55,1,4.4,2.48,0.281,0,0
C000555,basic,NA,sales,16,9,39.85,4,3.9,3.58,0.896,0,0
C000556,basic,NA,organic,44,10,26.49,1,55.9,4.02,0.163,0,0
C000557,basic,APAC,organic,48,5,24.33,2,61.2,3.73,0.243,1,0
C000558,basic,NA,organic,11,10,35.02,0,36.5,2.53,0.377,1,0
C000559,pro,APAC,paid,30,16,74.81,0,5.8,5.26,0.454,0,1
C000560,basic,NA,organic,16,5,26.14,1,25.5,2.37,0.707,0,0
C000561,basic,EU,organic,53,7,24.32,2,22.6,3.07,0.779,1,0
C000562,basic,NA,organic,7,12,31.15,2,39.3,4.77,0.648,0,1
C000563,pro,NA,paid,25,3,68.74,2,25.6,3.4,0.587,0,0
C000564,pro,LATAM,sales,20,5,63.7,2,14.6,3.07,0.694,1,0
C000565,pro,NA,organic,22,6,71.66,0,15.1,3.12,0.76,0,0
C000566,pro,EU,organic,57,9,70.16,1,24.2,0.95,0.17,0,0
C000567,pro,EU,organic,33,7,56.84,3,64.9,4.91,0.763,0,0
C000568,basic,EU,organic,23,7,26.22,1,72.7,1.85,0.168,0,0
C000569,basic,EU,sales,49,10,28.58,1,40.0,3.52,0.733,0,0
C000570,basic,APAC,organic,47,7,20.24,1,34.4,0.33,0.506,0,1
C000571,basic,EU,paid,9,7,33.87,5,7.9,3.68,0.287,0,0
C000572,pro,EU,sales,28,10,71.35,2,21.0,1.72,0.548,0,0
C000573,basic,EU,paid,25,4,20.15,1,28.9,1.14,0.169,0,0
C000574,pro,EU,organic,27,9,75.03,2,52.3,2.15,0.317,0,0
C000575,pro,NA,paid,21,11,68.48,0,22.5,1.19,0.747,0,0
C000576,basic,EU,organic,50,3,27.17,1,10.8,3.3,0.65,1,0
C000577,enterprise,NA,organic,60,35,241.92,2,25.1,3.56,0.301,0,0
C000578,pro,APAC,sales,2,4,73.13,3,52.9,3.33,0.085,0,0
C000579,pro,LATAM,organic,52,8,80.04,0,45.1,2.54,0.359,1,0
C000580,basic,LATAM,organic,52,6,30.94,0,36.2,4.67,0.417,0,0
C000581,basic,APAC,organic,22,17,27.64,2,28.6,3.13,0.359,0,1
C000582,basic,EU,organic,30,6,18.49,2,12.4,5.08,0.557,1,0
C000583,basic,APAC,paid,7,11,28.19,1,23.0,0.42,0.67,1,1
C000584,basic,NA,partner,22,8,23.4,2,15.9,3.79,0.297,0,1
C000585,enterprise,EU,paid,15,23,249.8,3,8.3,3.76,0.207,0,0
C000586,pro,NA,organic,55,6,56.87,1,11.4,2.35,0.645,0,0
C000587,basic,NA,organic,7,6,30.08,4,23.8,5.01,0.8,0,0
C000588,basic,LATAM,organic,21,10,31.75,1,39.6,3.39,0.608,1,1
C000589,basic,APAC,paid,29,5,28.52,2,29.8,3.62,0.637,0,0
C000590,basic,EU,partner,59,7,21.34,1,25.2,3.97,0.464,0,0
C000591,enterprise,NA,paid,50,29,214.83,0,37.1,6.02,0.373,0,0
C000592,basic,EU,sales,57,8,27.46,1,-0.1,2.87,0.239,0,0
C000593,basic,NA,partner,19,7,12.5,3,-22.5,3.67,0.09,1,0
C000594,pro,APAC,organic,17,8,71.12,0,-7.1,5.09,0.504,0,0
C000595,basic,LATAM,paid,35,3,25.96,2,41.7,3.24,0.32,0,1
C000596,basic,NA,paid,21,8,36.72,2,71.3,4.93,0.172,0,1
C000597,pro,NA,sales,1,5,47.82,2,20.3,3.42,0.527,0,0
C000598,pro,NA,organic,49,5,59.31,4,41.8,3.93,0.467,0,0
C000599,enterprise,NA,paid,6,28,213.09,2,-9.3,3.21,0.005,0,0
C000600,pro,NA,organic,12,11,53.78,0,-7.8,3.0,0.33,0,0
C000601,basic,NA,paid,57,6,22.66,2,27.6,3.45,0.923,0,0
C000602,pro,NA,sales,44,10,48.91,3,65.2,2.3,0.172,0,0
C000603,enterprise,NA,sales,39,15,159.06,0,29.3,2.34,0.31,0,1
C000604,pro,NA,organic,8,16,78.94,2,-10.7,3.24,0.663,0,0
C000605,enterprise,APAC,organic,16,45,252.23,0,16.1,3.49,0.165,0,0
C000606,pro,NA,partner,13,8,49.18,0,-4.6,4.33,0.461,0,0
C000607,pro,APAC,paid,39,9,70.41,0,36.1,2.91,0.268,1,1
C000608,basic,NA,sales,31,9,21.32,0,4.4,5.52,0.636,0,0
C000609,pro,NA,organic,22,8,69.48,2,54.7,1.77,0.132,0,0
C000610,basic,NA,partner,45,6,23.43,2,3.8,2.25,0.568,0,0
C000611,pro,APAC,paid,47,12,66.39,1,4.9,3.98,0.255,0,0
C000612,pro,NA,organic,45,11,78.66,1,69.2,5.25,0.724,0,0
C000613,enterprise,EU,organic,7,42,145.28,1,-7.7,2.44,0.228,0,0
C000614,enterprise,NA,paid,37,25,162.86,3,57.8,5.56,0.295,0,0
C000615,basic,LATAM,organic,13,14,30.51,3,5.4,4.52,0.664,0,0
C000616,pro,NA,partner,17,11,57.85,1,2.4,4.15,0.274,0,0
C000617,pro,NA,paid,59,9,75.7,1,50.1,4.12,0.648,0,0
C000618,basic,APAC,organic,25,5,28.89,3,28.8,4.08,0.312,1,0
C000619,basic,NA,organic,48,11,29.46,1,1.4,2.79,0.72,1,0
C000620,basic,NA,sales,15,13,17.01,3,13.7,2.78,0.05,0,1
C000621,pro,APAC,paid,59,6,57.85,0,-12.0,2.77,0.276,0,1
C000622,basic,NA,partner,17,4,20.91,0,-9.5,2.81,0.41,0,0
C000623,enterprise,NA,partner,11,46,204.46,2,35.1,4.39,0.397,0,0
C000624,basic,NA,paid,20,7,15.6,1,7.7,5.18,0.306,0,0
C000625,enterprise,NA,sales,11,50,246.55,0,62.7,2.04,0.572,0,0
C000626,basic,LATAM,paid,36,6,19.25,4,7.9,2.21,0.373,1,0
C000627,pro,EU,paid,9,8,76.4,0,-1.1,5.36,0.151,1,1
C000628,basic,EU,organic,13,8,21.97,0,22.3,3.37,0.74,1,1
C000629,pro,NA,organic,43,11,82.94,3,13.6,4.38,0.608,0,0
C000630,pro,EU,paid,3,9,73.88,2,16.3,2.89,0.464,0,0
C000631,enterprise,EU,organic,27,44,207.49,1,3.8,6.12,0.461,0,0
C000632,pro,NA,paid,42,6,54.57,1,31.3,3.61,0.337,0,0
C000633,basic,APAC,sales,27,11,26.02,5,21.1,4.58,0.23,1,0
C000634,basic,EU,organic,2,12,21.08,3,55.6,4.75,0.237,0,1
C000635,basic,APAC,organic,10,7,16.22,2,79.7,1.2,0.219,0,1
C000636,basic,NA,paid,59,12,26.87,1,11.1,1.11,0.396,1,1
C000637,pro,NA,organic,47,7,64.0,1,23.7,2.68,0.442,1,0
C000638,pro,APAC,partner,22,13,67.74,0,88.2,3.54,0.227,0,0
C000639,pro,APAC,paid,53,2,72.62,1,-15.1,3.48,0.243,0,0
C000640,pro,NA,organic,1,6,66.36,2,65.7,4.89,0.028,0,0
C000641,pro,NA,paid,3,9,85.28,2,45.1,2.13,0.459,0,0
C000642,pro,APAC,paid,54,12,41.45,1,-16.1,2.03,0.227,0,0
C000643,basic,NA,organic,41,6,24.36,4,13.6,2.18,0.479,0,0
C000644,basic,NA,organic,36,7,29.84,1,75.4,5.05,0.484,0,0
C000645,pro,EU,organic,21,8,77.76,1,38.4,4.55,0.465,0,1
C000646,pro,NA,sales,50,5,63.44,1,12.2,1.68,0.552,0,0
C000647,basic,NA,organic,37,6,29.83,0,1.8,4.52,0.166,0,0
C000648,basic,NA,organic,27,3,27.78,1,-15.6,2.71,0.31,1,0
C000649,pro,LATAM,organic,23,6,61.94,0,34.5,1.54,0.444,0,0
C000650,basic,NA,organic,22,11,29.97,1,56.4,3.43,0.199,0,1
C000651,basic,EU,organic,35,3,20.33,0,42.2,3.34,0.125,0,0
C000652,pro,LATAM,partner,40,9,63.58,2,25.8,4.57,0.168,1,0
C000653,pro,EU,organic,49,7,71.91,0,36.5,3.34,0.163,0,0
C000654,basic,EU,paid,25,13,21.61,0,21.0,5.08,0.208,0,0
C000655,pro,EU,organic,16,10,56.48,1,41.8,5.24,0.253,1,0
C000656,basic,NA,organic,34,10,26.25,1,-12.2,2.71,0.324,0,1
C000657,pro,EU,organic,36,6,64.81,3,-4.6,3.23,0.389,0,0
C000658,basic,LATAM,paid,17,6,20.06,1,9.9,4.86,0.256,0,0
C000659,pro,APAC,sales,5,12,68.74,0,-9.0,3.55,0.49,0,0
C000660,basic,NA,organic,20,9,22.52,2,67.4,4.91,0.286,0,0
C000661,basic,NA,sales,5,11,26.46,0,17.6,4.96,0.385,0,0
C000662,pro,APAC,organic,5,8,59.74,0,25.7,1.22,0.494,1,0
C000663,basic,NA,paid,58,10,26.98,2,49.8,4.27,0.586,0,0
C000664,basic,APAC,paid,47,8,27.53,0,10.3,4.09,0.433,0,0
C000665,basic,NA,organic,3,11,27.11,5,-11.1,4.13,0.588,0,0
C000666,pro,APAC,organic,21,5,75.57,2,6.4,4.01,0.149,0,0
C000667,pro,APAC,organic,16,11,64.27,1,13.8,3.99,0.331,0,0
C000668,enterprise,EU,paid,59,43,207.23,2,33.7,6.06,0.3,0,0
C000669,basic,NA,organic,27,9,23.34,1,3.5,4.1,0.562,1,0
C000670,basic,APAC,sales,16,19,21.09,1,23.9,2.91,0.389,0,0
C000671,basic,NA,organic,39,10,26.38,2,29.1,2.99,0.46,0,0
C000672,pro,NA,sales,29,9,76.89,1,21.2,3.2,0.337,0,0
C000673,enterprise,EU,organic,12,34,154.97,1,67.3,5.33,0.563,0,0
C000674,pro,NA,paid,19,12,64.85,1,36.8,2.08,0.611,0,0
C000675,pro,EU,organic,8,5,85.9,0,31.7,5.68,0.272,0,0
C000676,basic,NA,organic,42,12,15.42,3,56.4,3.84,0.426,0,0
C000677,enterprise,NA,organic,59,50,233.49,1,39.3,0.57,0.305,0,0
C000678,basic,APAC,paid,49,11,18.96,4,-32.2,5.41,0.736,1,1
C000679,basic,NA,organic,23,10,31.45,2,60.3,4.7,0.438,0,0
C000680,basic,EU,paid,30,4,28.93,4,1.3,3.08,0.425,0,1
C000681,basic,EU,sales,4,15,26.24,2,29.0,3.86,0.356,0,0
C000682,basic,APAC,organic,23,4,31.96,1,2.5,4.87,0.159,0,0
C000683,basic,EU,organic,2,8,29.82,4,34.9,5.23,0.157,0,0
C000684,basic,APAC,organic,45,4,20.54,3,3.6,3.39,0.604,0,1
C000685,pro,NA,organic,55,4,56.2,0,27.8,5.48,0.435,0,0
C000686,basic,NA,organic,12,11,21.58,3,49.1,3.34,0.465,0,1
C000687,basic,LATAM,paid,41,11,29.6,1,-2.5,5.27,0.142,1,0
C000688,enterprise,APAC,organic,36,35,238.15,1,3.8,1.37,0.071,0,1
C000689,pro,EU,organic,26,8,91.86,1,-9.1,5.73,0.391,1,0
C000690,basic,EU,paid,45,4,27.13,1,66.4,1.15,0.107,0,0
C000691,basic,EU,organic,41,7,22.59,1,21.8,2.49,0.721,0,1
C000692,pro,NA,paid,17,7,73.98,0,21.2,5.03,0.32,0,1
C000693,basic,APAC,sales,48,8,31.53,1,3.8,3.74,0.08,0,0
C000694,basic,APAC,organic,40,11,16.36,3,10.9,4.59,0.254,0,0
C000695,enterprise,EU,paid,19,33,228.38,1,-22.8,1.93,0.452,0,0
C000696,basic,NA,partner,45,6,28.25,1,41.3,2.42,0.377,1,0
C000697,pro,NA,paid,39,8,71.11,6,3.5,3.19,0.481,0,0
C000698,pro,NA,partner,8,7,65.32,1,27.2,1.42,0.426,0,0
C000699,pro,APAC,partner,10,8,63.42,2,36.0,5.19,0.656,0,1
